GEO,POPULATION_MUNICIPALE,NB_CONSEILLERS_TOTAL,TOTAL_HABITANTS_FICHIER_LOGEMENT,TOTAL_LOCATAIRES,PROPORTION_LOCATAIRES,NB_CONSEILLERS_LOCATAIRES
15220,144.0,11.0,144.0,29.0,20.13888888888889,2
15221,1388.0,15.0,1386.0,169.0,12.193362193362194,2
15222,201.0,11.0,201.0,31.0,15.422885572139302,2
15223,217.0,11.0,217.0,35.0,16.129032258064516,2
15224,123.0,11.0,123.0,7.0,5.691056910569105,1
15225,215.0,11.0,215.0,57.0,26.51162790697674,3
15226,209.0,11.0,209.0,36.0,17.22488038277512,2
15228,461.0,11.0,461.0,81.0,17.570498915401302,2
15229,83.0,7.0,83.0,15.0,18.072289156626507,1
15230,196.0,11.0,196.0,40.0,20.408163265306122,2
15231,596.0,15.0,596.0,99.0,16.610738255033556,2
15232,220.0,11.0,220.0,63.0,28.636363636363637,3
15233,322.0,11.0,322.0,13.0,4.037267080745342,0
15234,339.0,11.0,339.0,23.0,6.784660766961652,1
15235,567.0,15.0,567.0,111.0,19.576719576719576,3
15236,596.0,15.0,596.0,110.0,18.456375838926174,3
15237,164.0,11.0,164.0,8.0,4.878048780487805,1
15238,122.0,11.0,122.0,17.0,13.934426229508196,2
15240,169.0,11.0,169.0,27.0,15.976331360946746,2
15241,51.0,7.0,51.0,2.0,3.9215686274509802,0
15242,98.0,7.0,98.0,17.0,17.346938775510203,1
15243,449.0,11.0,449.0,74.0,16.481069042316257,2
15244,458.0,11.0,458.0,88.0,19.213973799126638,2
15245,251.0,11.0,251.0,22.0,8.764940239043826,1
15246,237.0,11.0,237.0,68.0,28.691983122362867,3
15247,24.0,7.0,24.0,3.0,12.5,1
15248,578.0,15.0,578.0,101.0,17.474048442906575,3
15249,61.0,7.0,61.0,10.0,16.39344262295082,1
15250,514.0,15.0,514.0,92.0,17.898832684824903,3
15251,120.0,11.0,120.0,22.0,18.333333333333332,2
15252,402.0,11.0,402.0,68.0,16.91542288557214,2
15253,59.0,7.0,59.0,12.0,20.33898305084746,1
15254,120.0,11.0,120.0,19.0,15.833333333333332,2
15255,1314.0,15.0,1298.0,192.0,14.791987673343607,2
15256,64.0,7.0,64.0,14.0,21.875,2
15257,131.0,11.0,131.0,24.0,18.3206106870229,2
15258,1908.0,19.0,1758.0,501.0,28.498293515358363,5
15259,261.0,11.0,261.0,56.0,21.455938697318008,2
15260,104.0,11.0,104.0,9.0,8.653846153846153,1
15261,800.0,15.0,800.0,121.0,15.125,2
15262,544.0,15.0,544.0,45.0,8.272058823529411,1
15263,117.0,11.0,117.0,27.0,23.076923076923077,3
15264,269.0,11.0,269.0,43.0,15.985130111524162,2
15265,1633.0,19.0,1563.0,495.0,31.669865642994242,6
15266,595.0,15.0,595.0,73.0,12.26890756302521,2
15267,4316.0,27.0,4213.0,550.0,13.054830287206268,4
15268,1288.0,15.0,1162.0,264.0,22.719449225473323,3
15269,131.0,11.0,131.0,37.0,28.24427480916031,3
16001,513.0,15.0,474.0,96.0,20.253164556962027,3
16002,532.0,15.0,527.0,119.0,22.58064516129032,3
16003,875.0,15.0,863.0,178.0,20.625724217844727,3
16005,1600.0,19.0,1403.0,426.0,30.363506771204563,6
16007,481.0,11.0,481.0,83.0,17.255717255717258,2
16008,312.0,11.0,312.0,64.0,20.51282051282051,2
16009,377.0,11.0,377.0,56.0,14.854111405835543,2
16011,566.0,15.0,566.0,95.0,16.784452296819786,3
16012,496.0,11.0,496.0,79.0,15.92741935483871,2
16013,296.0,11.0,296.0,15.0,5.0675675675675675,1
16014,143.0,11.0,143.0,10.0,6.993006993006993,1
16015,41423.0,43.0,40403.0,24244.0,60.005445140212366,26
16016,816.0,15.0,814.0,159.0,19.533169533169534,3
16018,689.0,15.0,689.0,138.0,20.029027576197386,3
16019,1278.0,15.0,1278.0,148.0,11.580594679186229,2
16020,318.0,11.0,251.0,51.0,20.318725099601593,2
16023,558.0,15.0,662.0,141.0,21.299093655589125,3
16024,549.0,15.0,549.0,91.0,16.57559198542805,2
16025,1241.0,15.0,1201.0,398.0,33.1390507910075,5
16026,1401.0,15.0,1397.0,218.0,15.60486757337151,2
16027,137.0,11.0,137.0,17.0,12.408759124087592,1
16028,4738.0,27.0,4401.0,2085.0,47.37559645535106,13
16029,217.0,11.0,217.0,49.0,22.58064516129032,2
16030,1092.0,15.0,1082.0,157.0,14.510166358595194,2
16031,410.0,11.0,410.0,42.0,10.24390243902439,1
16032,522.0,15.0,521.0,121.0,23.224568138195778,3
16034,147.0,11.0,147.0,43.0,29.25170068027211,3
16035,222.0,11.0,222.0,20.0,9.00900900900901,1
16036,292.0,11.0,292.0,40.0,13.698630136986301,2
16037,136.0,11.0,136.0,20.0,14.705882352941178,2
16038,307.0,11.0,307.0,45.0,14.65798045602606,2
16039,463.0,11.0,463.0,95.0,20.518358531317496,2
16040,321.0,11.0,300.0,51.0,17.0,2
16041,119.0,11.0,119.0,14.0,11.76470588235294,1
16042,113.0,11.0,113.0,23.0,20.353982300884958,2
16044,208.0,11.0,208.0,33.0,15.865384615384615,2
16045,368.0,11.0,368.0,53.0,14.402173913043478,2
16046,1000.0,15.0,998.0,352.0,35.27054108216433,5
16047,273.0,11.0,273.0,29.0,10.622710622710622,1
16048,128.0,11.0,128.0,25.0,19.53125,2
16049,360.0,11.0,360.0,87.0,24.166666666666668,3
16050,248.0,11.0,248.0,68.0,27.419354838709676,3
16052,227.0,11.0,227.0,37.0,16.299559471365637,2
16053,118.0,11.0,118.0,23.0,19.491525423728813,2
16054,177.0,11.0,177.0,29.0,16.38418079096045,2
16055,845.0,15.0,845.0,100.0,11.834319526627219,2
16056,885.0,15.0,810.0,121.0,14.938271604938272,2
16057,330.0,11.0,330.0,71.0,21.515151515151516,2
16058,1393.0,15.0,1393.0,167.0,11.98851399856425,2
16059,163.0,11.0,157.0,23.0,14.64968152866242,2
16060,440.0,11.0,440.0,93.0,21.136363636363637,2
16061,4157.0,27.0,3796.0,564.0,14.857744994731295,4
16062,111.0,11.0,111.0,17.0,15.315315315315313,2
16063,158.0,11.0,158.0,31.0,19.62025316455696,2
16064,1101.0,15.0,1063.0,211.0,19.84948259642521,3
16065,607.0,15.0,569.0,118.0,20.738137082601053,3
16066,453.0,11.0,453.0,96.0,21.192052980132452,2
16067,453.0,11.0,453.0,70.0,15.45253863134658,2
16068,579.0,15.0,579.0,84.0,14.507772020725387,2
16069,388.0,11.0,388.0,86.0,22.164948453608247,2
16070,1564.0,19.0,1493.0,429.0,28.73409243134628,5
16071,614.0,15.0,614.0,150.0,24.429967426710096,4
16072,509.0,15.0,509.0,103.0,20.23575638506876,3
16073,1799.0,19.0,1665.0,746.0,44.8048048048048,9
16074,340.0,11.0,340.0,57.0,16.76470588235294,2
16075,235.0,11.0,235.0,54.0,22.97872340425532,3
16076,877.0,15.0,819.0,219.0,26.73992673992674,4
16077,525.0,15.0,500.0,71.0,14.2,2
16078,5237.0,29.0,5237.0,882.0,16.841703265228183,5
16079,372.0,11.0,361.0,62.0,17.174515235457065,2
16081,191.0,11.0,176.0,13.0,7.386363636363637,1
16082,661.0,15.0,661.0,129.0,19.51588502269289,3
16083,340.0,11.0,332.0,77.0,23.19277108433735,3
16084,346.0,11.0,340.0,41.0,12.058823529411764,1
16085,3103.0,23.0,2998.0,1112.0,37.091394262841895,9
16086,843.0,15.0,841.0,137.0,16.290130796670628,2
16087,148.0,11.0,148.0,14.0,9.45945945945946,1
16088,1103.0,15.0,1103.0,149.0,13.508612873980056,2
16089,3793.0,27.0,3580.0,1136.0,31.731843575418996,9
16090,3562.0,27.0,3376.0,1101.0,32.612559241706165,9
16091,166.0,11.0,166.0,42.0,25.301204819277107,3
16093,1550.0,19.0,1550.0,209.0,13.483870967741934,3
16095,125.0,11.0,125.0,19.0,15.2,2
16096,416.0,11.0,416.0,65.0,15.625,2
16097,3455.0,23.0,3416.0,587.0,17.183840749414518,4
16098,137.0,11.0,137.0,16.0,11.678832116788321,1
16099,225.0,11.0,225.0,39.0,17.333333333333336,2
16100,779.0,15.0,779.0,87.0,11.16816431322208,2
16101,1058.0,15.0,1058.0,146.0,13.799621928166353,2
16102,18466.0,33.0,18001.0,9097.0,50.536081328815065,17
16103,126.0,11.0,126.0,22.0,17.46031746031746,2
16104,460.0,11.0,460.0,87.0,18.913043478260867,2
16105,609.0,15.0,609.0,113.0,18.555008210180624,3
16106,2726.0,23.0,2399.0,843.0,35.13964151729888,8
16107,557.0,15.0,557.0,138.0,24.775583482944345,4
16108,121.0,11.0,121.0,20.0,16.528925619834713,2
16109,729.0,15.0,701.0,97.0,13.837375178316691,2
16110,801.0,15.0,801.0,165.0,20.59925093632959,3
16111,170.0,11.0,170.0,32.0,18.823529411764707,2
16112,58.0,7.0,58.0,10.0,17.24137931034483,1
16113,7759.0,29.0,7490.0,3582.0,47.823765020026705,14
16114,173.0,11.0,173.0,30.0,17.341040462427745,2
16116,403.0,11.0,385.0,117.0,30.38961038961039,3
16117,116.0,11.0,116.0,31.0,26.72413793103448,3
16118,134.0,11.0,134.0,39.0,29.1044776119403,3
16119,1373.0,15.0,1368.0,274.0,20.029239766081872,3
16120,1509.0,19.0,1429.0,197.0,13.785864240727783,3
16121,432.0,11.0,432.0,75.0,17.36111111111111,2
16122,139.0,11.0,139.0,28.0,20.14388489208633,2
16123,481.0,11.0,481.0,52.0,10.81081081081081,1
16124,542.0,15.0,542.0,87.0,16.051660516605164,2
16125,272.0,11.0,272.0,32.0,11.76470588235294,1
16127,96.0,7.0,96.0,4.0,4.166666666666666,0
16128,191.0,11.0,191.0,26.0,13.612565445026178,1
16130,178.0,11.0,178.0,32.0,17.97752808988764,2
16131,509.0,15.0,508.0,131.0,25.787401574803148,4
16132,987.0,15.0,912.0,218.0,23.903508771929825,4
16133,200.0,11.0,200.0,40.0,20.0,2
16134,1028.0,15.0,1028.0,179.0,17.412451361867703,3
16135,325.0,11.0,325.0,41.0,12.615384615384615,1
16136,595.0,15.0,595.0,126.0,21.176470588235293,3
16137,284.0,11.0,284.0,38.0,13.380281690140844,1
16138,3856.0,27.0,3796.0,918.0,24.183350895679663,7
16139,220.0,11.0,195.0,32.0,16.41025641025641,2
16141,343.0,11.0,343.0,45.0,13.119533527696792,1
16142,209.0,11.0,209.0,18.0,8.61244019138756,1
16143,717.0,15.0,717.0,121.0,16.875871687587168,3
16144,431.0,11.0,431.0,26.0,6.0324825986078885,1
16145,656.0,15.0,652.0,76.0,11.65644171779141,2
16146,2111.0,19.0,2111.0,266.0,12.600663192799622,2
16147,256.0,11.0,,,,
16148,973.0,15.0,959.0,195.0,20.333680917622523,3
16150,1614.0,19.0,1614.0,277.0,17.162329615861214,3
16151,929.0,15.0,929.0,157.0,16.89989235737352,3
16152,727.0,15.0,727.0,122.0,16.781292984869324,3
16153,1184.0,15.0,1184.0,162.0,13.682432432432432,2
16154,5884.0,29.0,5695.0,2324.0,40.80772607550483,12
16155,93.0,7.0,93.0,15.0,16.129032258064516,1
16157,154.0,11.0,154.0,16.0,10.38961038961039,1
16158,303.0,11.0,301.0,44.0,14.61794019933555,2
16160,495.0,11.0,495.0,57.0,11.515151515151516,1
16161,165.0,11.0,165.0,64.0,38.78787878787879,4
16162,184.0,11.0,184.0,39.0,21.195652173913043,2
16163,1150.0,15.0,1098.0,345.0,31.420765027322407,5
16164,238.0,11.0,238.0,54.0,22.689075630252102,2
16165,395.0,11.0,395.0,81.0,20.506329113924053,2
16166,5691.0,29.0,5374.0,2074.0,38.59322664681801,11
16167,4478.0,27.0,4157.0,1577.0,37.93601154678855,10
16168,832.0,15.0,832.0,88.0,10.576923076923077,2
16169,581.0,15.0,581.0,141.0,24.268502581755595,4
16170,392.0,11.0,345.0,54.0,15.65217391304348,2
16171,655.0,15.0,655.0,173.0,26.412213740458014,4
16173,176.0,11.0,176.0,29.0,16.477272727272727,2
16174,540.0,15.0,540.0,56.0,10.37037037037037,2
16175,1358.0,15.0,1279.0,246.0,19.23377638780297,3
16176,306.0,11.0,306.0,68.0,22.22222222222222,2
16177,129.0,11.0,129.0,23.0,17.829457364341085,2
16178,187.0,11.0,187.0,37.0,19.786096256684495,2
16180,249.0,11.0,249.0,62.0,24.899598393574294,3
16181,534.0,15.0,534.0,98.0,18.352059925093634,3
16182,440.0,11.0,440.0,116.0,26.36363636363636,3
16183,169.0,11.0,169.0,38.0,22.485207100591715,2
16184,95.0,7.0,95.0,29.0,30.526315789473685,2
16185,146.0,11.0,146.0,11.0,7.534246575342466,1
16186,704.0,15.0,651.0,241.0,37.01996927803379,6
16187,2105.0,19.0,2102.0,443.0,21.075166508087538,4
16188,339.0,11.0,339.0,33.0,9.734513274336283,1
16189,246.0,11.0,246.0,67.0,27.235772357723576,3
16190,191.0,11.0,191.0,13.0,6.806282722513089,1
16191,188.0,11.0,188.0,20.0,10.638297872340425,1
16192,3790.0,27.0,3682.0,841.0,22.840847365562194,6
16193,964.0,15.0,955.0,224.0,23.455497382198953,4
16194,111.0,11.0,111.0,20.0,18.01801801801802,2
16195,293.0,11.0,293.0,42.0,14.334470989761092,2
16196,732.0,15.0,693.0,135.0,19.480519480519483,3
16197,117.0,11.0,117.0,15.0,12.82051282051282,1
16198,487.0,11.0,743.0,139.0,18.70794078061911,2
16199,3252.0,23.0,3252.0,686.0,21.094710947109473,5
16200,476.0,11.0,476.0,40.0,8.403361344537815,1
16203,123.0,11.0,123.0,16.0,13.008130081300814,1
16204,1274.0,15.0,1274.0,291.0,22.8414442700157,3
16205,548.0,15.0,548.0,109.0,19.89051094890511,3
16206,2092.0,19.0,1969.0,772.0,39.20771965464703,7
16207,509.0,15.0,498.0,107.0,21.485943775100402,3
16208,393.0,11.0,393.0,69.0,17.557251908396946,2
16209,823.0,15.0,823.0,75.0,9.113001215066829,1
16210,766.0,15.0,766.0,69.0,9.007832898172325,1
16211,547.0,15.0,509.0,131.0,25.736738703339885,4
16212,368.0,11.0,368.0,81.0,22.01086956521739,2
16213,305.0,11.0,305.0,35.0,11.475409836065573,1
16215,151.0,11.0,151.0,27.0,17.880794701986755,2
16216,812.0,15.0,732.0,93.0,12.704918032786885,2
16217,1082.0,15.0,1082.0,191.0,17.652495378927913,3
16218,408.0,11.0,408.0,72.0,17.647058823529413,2
16220,714.0,15.0,714.0,128.0,17.92717086834734,3
16221,235.0,11.0,235.0,43.0,18.29787234042553,2
16222,329.0,11.0,329.0,76.0,23.10030395136778,3
16223,1995.0,19.0,1890.0,619.0,32.75132275132275,6
16224,725.0,15.0,725.0,113.0,15.586206896551724,2
16225,659.0,15.0,659.0,168.0,25.493171471927162,4
16226,699.0,15.0,,,,
16227,134.0,11.0,134.0,34.0,25.37313432835821,3
16229,251.0,11.0,251.0,52.0,20.717131474103585,2
16230,2419.0,19.0,2251.0,645.0,28.653931585961796,5
16231,332.0,11.0,332.0,31.0,9.33734939759036,1
16232,2115.0,19.0,2066.0,303.0,14.666021297192644,3
16233,967.0,15.0,967.0,161.0,16.649431230610134,2
16234,664.0,15.0,664.0,73.0,10.993975903614457,2
16236,2358.0,19.0,2308.0,375.0,16.24783362218371,3
16237,223.0,11.0,221.0,38.0,17.194570135746606,2
16238,104.0,11.0,,,,
16239,140.0,11.0,140.0,19.0,13.571428571428571,1
16240,99.0,7.0,99.0,15.0,15.151515151515152,1
16241,210.0,11.0,209.0,28.0,13.397129186602871,1
16242,1357.0,15.0,1331.0,247.0,18.55747558226897,3
16243,1036.0,15.0,1036.0,107.0,10.328185328185329,2
16244,2258.0,19.0,2247.0,746.0,33.19982198486871,6
16245,889.0,15.0,889.0,137.0,15.410573678290213,2
16246,258.0,11.0,255.0,42.0,16.470588235294116,2
16248,155.0,11.0,155.0,33.0,21.29032258064516,2
16249,341.0,11.0,337.0,91.0,27.002967359050444,3
16250,208.0,11.0,208.0,23.0,11.057692307692307,1
16251,245.0,11.0,245.0,78.0,31.83673469387755,4
16252,150.0,11.0,150.0,11.0,7.333333333333333,1
16253,351.0,11.0,348.0,26.0,7.471264367816093,1
16254,214.0,11.0,214.0,47.0,21.962616822429908,2
16255,141.0,11.0,141.0,8.0,5.673758865248227,1
16256,251.0,11.0,251.0,79.0,31.47410358565737,3
16258,496.0,11.0,496.0,88.0,17.741935483870968,2
16260,253.0,11.0,253.0,51.0,20.158102766798418,2
16261,501.0,15.0,491.0,48.0,9.775967413441954,1
16263,379.0,11.0,379.0,47.0,12.401055408970976,1
16264,314.0,11.0,314.0,36.0,11.464968152866243,1
16267,105.0,11.0,105.0,43.0,40.95238095238095,5
16268,195.0,11.0,195.0,19.0,9.743589743589745,1
16269,885.0,15.0,885.0,110.0,12.429378531073446,2
16270,379.0,11.0,379.0,75.0,19.788918205804748,2
16271,2394.0,19.0,2387.0,393.0,16.46418098031001,3
16272,571.0,15.0,567.0,129.0,22.75132275132275,3
16273,116.0,11.0,116.0,20.0,17.24137931034483,2
16275,164.0,11.0,164.0,13.0,7.926829268292683,1
16276,715.0,15.0,708.0,163.0,23.022598870056495,3
16277,617.0,15.0,617.0,80.0,12.965964343598054,2
16279,221.0,11.0,221.0,28.0,12.669683257918551,1
16280,2023.0,19.0,1798.0,294.0,16.35150166852058,3
16281,4020.0,27.0,3885.0,1513.0,38.94465894465895,11
16282,525.0,15.0,525.0,85.0,16.19047619047619,2
16283,571.0,15.0,566.0,133.0,23.498233215547703,4
16284,119.0,11.0,119.0,24.0,20.168067226890756,2
16285,398.0,11.0,398.0,68.0,17.08542713567839,2
16286,2909.0,23.0,2728.0,684.0,25.073313782991203,6
16287,4334.0,27.0,4295.0,682.0,15.878928987194413,4
16289,298.0,11.0,298.0,38.0,12.751677852348994,1
16290,232.0,11.0,232.0,47.0,20.25862068965517,2
16291,7396.0,29.0,7253.0,2323.0,32.028126292568594,9
16292,3394.0,23.0,3125.0,1558.0,49.856,11
16293,493.0,11.0,493.0,87.0,17.647058823529413,2
16295,1327.0,15.0,1254.0,302.0,24.082934609250398,4
16297,328.0,11.0,328.0,46.0,14.02439024390244,2
16298,350.0,11.0,350.0,42.0,12.0,1
16300,1339.0,15.0,1277.0,259.0,20.28191072826938,3
16301,218.0,11.0,218.0,35.0,16.055045871559635,2
16302,219.0,11.0,219.0,31.0,14.15525114155251,2
16303,407.0,11.0,407.0,54.0,13.267813267813267,1
16304,969.0,15.0,969.0,131.0,13.519091847265221,2
16306,323.0,11.0,323.0,66.0,20.43343653250774,2
16307,313.0,11.0,313.0,40.0,12.779552715654951,1
16308,1033.0,15.0,995.0,280.0,28.14070351758794,4
16310,212.0,11.0,212.0,13.0,6.132075471698113,1
16312,796.0,15.0,796.0,157.0,19.72361809045226,3
16315,102.0,11.0,102.0,16.0,15.686274509803921,2
16316,380.0,11.0,380.0,61.0,16.05263157894737,2
16317,429.0,11.0,423.0,107.0,25.295508274231675,3
16318,358.0,11.0,292.0,35.0,11.986301369863012,1
16320,915.0,15.0,915.0,204.0,22.295081967213115,3
16321,44.0,7.0,44.0,21.0,47.72727272727273,3
16323,488.0,11.0,488.0,69.0,14.139344262295081,2
16325,131.0,11.0,131.0,21.0,16.030534351145036,2
16326,130.0,11.0,130.0,28.0,21.53846153846154,2
16329,726.0,15.0,726.0,172.0,23.69146005509642,4
16330,832.0,15.0,832.0,143.0,17.1875,3
16331,94.0,7.0,94.0,19.0,20.212765957446805,1
16334,121.0,11.0,121.0,39.0,32.231404958677686,4
16335,124.0,11.0,124.0,18.0,14.516129032258066,2
16336,350.0,11.0,350.0,32.0,9.142857142857142,1
16337,896.0,15.0,890.0,154.0,17.303370786516854,3
16338,306.0,11.0,306.0,85.0,27.77777777777778,3
16339,795.0,15.0,794.0,115.0,14.483627204030228,2
16340,1029.0,15.0,1029.0,204.0,19.825072886297377,3
16341,3220.0,23.0,2896.0,1298.0,44.82044198895028,10
16342,305.0,11.0,305.0,52.0,17.04918032786885,2
16343,302.0,11.0,302.0,69.0,22.8476821192053,3
16345,202.0,11.0,202.0,38.0,18.81188118811881,2
16346,243.0,11.0,243.0,54.0,22.22222222222222,2
16347,513.0,15.0,513.0,167.0,32.553606237816766,5
16348,1273.0,15.0,1273.0,164.0,12.882953652788686,2
16349,509.0,15.0,509.0,95.0,18.664047151277014,3
16350,793.0,15.0,792.0,211.0,26.641414141414145,4
16352,229.0,11.0,229.0,21.0,9.170305676855897,1
16353,832.0,15.0,832.0,170.0,20.432692307692307,3
16354,116.0,11.0,116.0,22.0,18.96551724137931,2
16356,41.0,7.0,41.0,2.0,4.878048780487805,0
16357,138.0,11.0,138.0,25.0,18.115942028985508,2
16358,7556.0,29.0,7397.0,2456.0,33.20264972286061,10
16359,1007.0,15.0,985.0,169.0,17.15736040609137,3
16360,400.0,11.0,390.0,70.0,17.94871794871795,2
16361,313.0,11.0,313.0,36.0,11.501597444089457,1
16362,311.0,11.0,311.0,58.0,18.64951768488746,2
16363,531.0,15.0,531.0,63.0,11.864406779661017,2
16364,68.0,7.0,68.0,14.0,20.588235294117645,1
16365,98.0,7.0,98.0,31.0,31.63265306122449,2
16366,2093.0,19.0,2031.0,592.0,29.148202855736088,6
16368,903.0,15.0,903.0,145.0,16.057585825027683,2
16369,965.0,15.0,965.0,120.0,12.435233160621761,2
16370,1166.0,15.0,1161.0,189.0,16.27906976744186,2
16372,149.0,11.0,149.0,22.0,14.76510067114094,2
16373,182.0,11.0,182.0,23.0,12.637362637362637,1
16374,10057.0,33.0,9803.0,5645.0,57.58441293481587,19
16375,380.0,11.0,380.0,72.0,18.947368421052634,2
16377,106.0,11.0,106.0,15.0,14.150943396226415,2
16378,585.0,15.0,585.0,65.0,11.11111111111111,2
16379,1530.0,19.0,1528.0,240.0,15.706806282722512,3
16380,427.0,11.0,423.0,91.0,21.513002364066196,2
16381,163.0,11.0,163.0,22.0,13.496932515337424,1
16382,724.0,15.0,724.0,110.0,15.193370165745856,2
16383,787.0,15.0,787.0,95.0,12.07115628970775,2
16384,572.0,15.0,572.0,107.0,18.706293706293707,3
16385,1146.0,15.0,1146.0,186.0,16.230366492146597,2
16387,462.0,11.0,447.0,59.0,13.19910514541387,1
16388,940.0,15.0,886.0,109.0,12.302483069977427,2
16389,81.0,7.0,81.0,11.0,13.580246913580247,1
16390,240.0,11.0,234.0,45.0,19.230769230769234,2
16392,190.0,11.0,190.0,13.0,6.842105263157896,1
16393,2163.0,19.0,2862.0,564.0,19.70649895178197,4
16394,79.0,7.0,79.0,12.0,15.18987341772152,1
16395,295.0,11.0,295.0,79.0,26.779661016949152,3
16396,121.0,11.0,121.0,6.0,4.958677685950414,1
16397,383.0,11.0,383.0,72.0,18.79895561357702,2
16398,94.0,7.0,94.0,8.0,8.51063829787234,1
16399,321.0,11.0,321.0,64.0,19.937694704049843,2
16400,588.0,15.0,588.0,159.0,27.040816326530614,4
16401,147.0,11.0,147.0,16.0,10.884353741496598,1
16402,294.0,11.0,294.0,67.0,22.789115646258505,3
16403,131.0,11.0,130.0,16.0,12.307692307692308,1
16404,108.0,11.0,108.0,15.0,13.88888888888889,2
16405,161.0,11.0,161.0,27.0,16.77018633540373,2
16406,804.0,15.0,804.0,79.0,9.82587064676617,1
16408,718.0,15.0,645.0,220.0,34.10852713178294,5
16409,981.0,15.0,897.0,283.0,31.549609810479375,5
16412,367.0,11.0,367.0,37.0,10.08174386920981,1
16413,159.0,11.0,159.0,6.0,3.7735849056603774,0
16414,332.0,11.0,332.0,61.0,18.373493975903614,2
16415,1044.0,15.0,1044.0,123.0,11.781609195402298,2
16416,494.0,11.0,494.0,50.0,10.121457489878543,1
16418,1594.0,19.0,1594.0,216.0,13.55081555834379,3
16419,312.0,11.0,312.0,38.0,12.179487179487179,1
16420,242.0,11.0,242.0,20.0,8.264462809917356,1
16421,408.0,11.0,408.0,56.0,13.725490196078432,2
16422,822.0,15.0,822.0,76.0,9.245742092457421,1
16423,235.0,11.0,235.0,58.0,24.680851063829788,3
16424,536.0,15.0,494.0,104.0,21.052631578947366,3
16425,562.0,15.0,562.0,66.0,11.743772241992882,2
17002,133.0,11.0,133.0,29.0,21.804511278195488,2
17003,4578.0,27.0,4516.0,1000.0,22.143489813994684,6
17004,196.0,11.0,196.0,100.0,51.02040816326531,6
17005,197.0,11.0,197.0,57.0,28.934010152284262,3
17006,266.0,11.0,266.0,48.0,18.045112781954884,2
17007,318.0,11.0,318.0,36.0,11.320754716981133,1
17008,2314.0,19.0,2314.0,360.0,15.557476231633535,3
17009,1366.0,15.0,1366.0,221.0,16.178623718887263,2
17010,4147.0,27.0,4062.0,1216.0,29.935992122107336,8
17011,395.0,11.0,395.0,95.0,24.050632911392405,3
17012,163.0,11.0,163.0,15.0,9.202453987730062,1
17013,366.0,11.0,366.0,74.0,20.21857923497268,2
17015,715.0,15.0,715.0,138.0,19.3006993006993,3
17016,762.0,15.0,721.0,241.0,33.42579750346741,5
17017,764.0,15.0,764.0,139.0,18.19371727748691,3
17018,877.0,15.0,877.0,140.0,15.96351197263398,2
17019,1306.0,15.0,1246.0,496.0,39.807383627608345,6
17020,339.0,11.0,339.0,71.0,20.943952802359885,2
17021,3875.0,27.0,3771.0,774.0,20.52505966587112,6
17022,980.0,15.0,980.0,222.0,22.653061224489797,3
17023,373.0,11.0,373.0,98.0,26.273458445040216,3
17024,1359.0,15.0,1316.0,437.0,33.20668693009118,5
17025,699.0,15.0,699.0,107.0,15.30758226037196,2
17026,398.0,11.0,398.0,132.0,33.165829145728644,4
17027,491.0,11.0,491.0,73.0,14.867617107942973,2
17028,9759.0,29.0,9589.0,4594.0,47.90906246741057,14
17029,179.0,11.0,179.0,30.0,16.75977653631285,2
17030,614.0,15.0,614.0,224.0,36.48208469055375,5
17031,203.0,11.0,203.0,21.0,10.344827586206897,1
17032,823.0,15.0,823.0,188.0,22.84325637910085,3
17033,496.0,11.0,496.0,87.0,17.540322580645164,2
17034,470.0,11.0,410.0,76.0,18.536585365853657,2
17035,104.0,11.0,104.0,7.0,6.730769230769231,1
17036,785.0,15.0,785.0,88.0,11.210191082802549,2
17037,654.0,15.0,639.0,195.0,30.51643192488263,5
17038,689.0,15.0,518.0,92.0,17.760617760617762,3
17039,216.0,11.0,216.0,47.0,21.75925925925926,2
17041,1811.0,19.0,1749.0,261.0,14.922813036020582,3
17042,447.0,11.0,447.0,64.0,14.317673378076062,2
17043,761.0,15.0,720.0,132.0,18.333333333333332,3
17044,1163.0,15.0,1163.0,295.0,25.365434221840065,4
17045,1003.0,15.0,1003.0,221.0,22.033898305084744,3
17046,363.0,11.0,363.0,66.0,18.181818181818183,2
