TYPECOM,COM,NCC,NCCENR,LIBELLE,COMPARENT
COM,01443,VILLARS LES DOMBES,Villars-les-Dombes,Villars-les-Dombes,
COM,01444,VILLEBOIS,Villebois,Villebois,
COM,01445,VILLEMOTIER,Villemotier,Villemotier,
COM,01446,VILLENEUVE,Villeneuve,Villeneuve,
COM,01447,VILLEREVERSURE,Villereversure,Villereversure,
COM,01448,VILLES,Villes,Villes,
COM,01449,VILLETTE SUR AIN,Villette-sur-Ain,Villette-sur-Ain,
COM,01450,VILLIEU LOYES MOLLON,Villieu-Loyes-Mollon,Villieu-Loyes-Mollon,
COM,01451,VIRIAT,Viriat,Viriat,
COM,01452,VIRIEU LE GRAND,Virieu-le-Grand,Virieu-le-Grand,
COM,01453,ARVIERE EN VALROMEY,Arvière-en-Valromey,Arvière-en-Valromey,
COMD,01453,VIRIEU LE PETIT,Virieu-le-Petit,Virieu-le-Petit,1453.0
COM,01454,VIRIGNIN,Virignin,Virignin,
COM,01456,VONGNES,Vongnes,Vongnes,
COM,01457,VONNAS,Vonnas,Vonnas,
COM,02001,ABBECOURT,Abbécourt,Abbécourt,
COM,02002,ACHERY,Achery,Achery,
COM,02003,ACY,Acy,Acy,
COM,02004,AGNICOURT ET SECHELLES,Agnicourt-et-Séchelles,Agnicourt-et-Séchelles,
COM,02005,AGUILCOURT,Aguilcourt,Aguilcourt,
COM,02006,AISONVILLE ET BERNOVILLE,Aisonville-et-Bernoville,Aisonville-et-Bernoville,
COM,02007,AIZELLES,Aizelles,Aizelles,
COM,02008,AIZY JOUY,Aizy-Jouy,Aizy-Jouy,
COM,02009,ALAINCOURT,Alaincourt,Alaincourt,
COM,02010,ALLEMANT,Allemant,Allemant,
COM,02011,AMBLENY,Ambleny,Ambleny,
COM,02012,AMBRIEF,Ambrief,Ambrief,
COM,02013,AMIFONTAINE,Amifontaine,Amifontaine,
COM,02014,AMIGNY ROUY,Amigny-Rouy,Amigny-Rouy,
COM,02015,ANCIENVILLE,Ancienville,Ancienville,
COM,02016,ANDELAIN,Andelain,Andelain,
COM,02017,ANGUILCOURT LE SART,Anguilcourt-le-Sart,Anguilcourt-le-Sart,
COM,02018,ANIZY LE GRAND,Anizy-le-Grand,Anizy-le-Grand,
COMD,02018,ANIZY LE CHATEAU,Anizy-le-Château,Anizy-le-Château,2018.0
COM,02019,ANNOIS,Annois,Annois,
COM,02020,ANY MARTIN RIEUX,Any-Martin-Rieux,Any-Martin-Rieux,
COM,02021,ARCHON,Archon,Archon,
COM,02022,ARCY SAINTE RESTITUE,Arcy-Sainte-Restitue,Arcy-Sainte-Restitue,
COM,02023,ARMENTIERES SUR OURCQ,Armentières-sur-Ourcq,Armentières-sur-Ourcq,
COM,02024,ARRANCY,Arrancy,Arrancy,
COM,02025,ARTEMPS,Artemps,Artemps,
COMD,02026,ARTONGES,Artonges,Artonges,2458.0
COM,02027,ASSIS SUR SERRE,Assis-sur-Serre,Assis-sur-Serre,
COM,02028,ATHIES SOUS LAON,Athies-sous-Laon,Athies-sous-Laon,
COM,02029,ATTILLY,Attilly,Attilly,
COM,02030,AUBENCHEUL AUX BOIS,Aubencheul-aux-Bois,Aubencheul-aux-Bois,
COM,02031,AUBENTON,Aubenton,Aubenton,
COM,02032,AUBIGNY AUX KAISNES,Aubigny-aux-Kaisnes,Aubigny-aux-Kaisnes,
COM,02033,AUBIGNY EN LAONNOIS,Aubigny-en-Laonnois,Aubigny-en-Laonnois,
COM,02034,AUDIGNICOURT,Audignicourt,Audignicourt,
COM,02035,AUDIGNY,Audigny,Audigny,
COM,02036,AUGY,Augy,Augy,
COM,02037,AULNOIS SOUS LAON,Aulnois-sous-Laon,Aulnois-sous-Laon,
COM,02038,AUTELS,Autels,Les Autels,
COM,02039,AUTREMENCOURT,Autremencourt,Autremencourt,
COM,02040,AUTREPPES,Autreppes,Autreppes,
COM,02041,AUTREVILLE,Autreville,Autreville,
COM,02042,AZY SUR MARNE,Azy-sur-Marne,Azy-sur-Marne,
COM,02043,BAGNEUX,Bagneux,Bagneux,
COM,02044,BANCIGNY,Bancigny,Bancigny,
COM,02046,BARENTON BUGNY,Barenton-Bugny,Barenton-Bugny,
COM,02047,BARENTON CEL,Barenton-Cel,Barenton-Cel,
COM,02048,BARENTON SUR SERRE,Barenton-sur-Serre,Barenton-sur-Serre,
COM,02049,BARISIS AUX BOIS,Barisis-aux-Bois,Barisis-aux-Bois,
COM,02050,BARZY EN THIERACHE,Barzy-en-Thiérache,Barzy-en-Thiérache,
COM,02051,BARZY SUR MARNE,Barzy-sur-Marne,Barzy-sur-Marne,
COM,02052,BASSOLES AULERS,Bassoles-Aulers,Bassoles-Aulers,
COM,02053,VALLEES EN CHAMPAGNE,Vallées en Champagne,Vallées en Champagne,
COMD,02053,BAULNE EN BRIE,Baulne-en-Brie,Baulne-en-Brie,2053.0
COM,02054,BAZOCHES ET SAINT THIBAUT,Bazoches-et-Saint-Thibaut,Bazoches-et-Saint-Thibaut,
COMD,02054,BAZOCHES SUR VESLES,Bazoches-sur-Vesles,Bazoches-sur-Vesles,2054.0
COM,02055,BEAUME,Beaumé,Beaumé,
COM,02056,BEAUMONT EN BEINE,Beaumont-en-Beine,Beaumont-en-Beine,
COM,02057,BEAUREVOIR,Beaurevoir,Beaurevoir,
COM,02058,BEAURIEUX,Beaurieux,Beaurieux,
COM,02059,BEAUTOR,Beautor,Beautor,
COM,02060,BEAUVOIS EN VERMANDOIS,Beauvois-en-Vermandois,Beauvois-en-Vermandois,
COM,02061,BECQUIGNY,Becquigny,Becquigny,
COM,02062,BELLEAU,Belleau,Belleau,
COM,02063,BELLENGLISE,Bellenglise,Bellenglise,
COM,02064,BELLEU,Belleu,Belleu,
COM,02065,BELLICOURT,Bellicourt,Bellicourt,
COM,02066,BENAY,Benay,Benay,
COM,02067,BERGUES SUR SAMBRE,Bergues-sur-Sambre,Bergues-sur-Sambre,
COM,02068,BERLANCOURT,Berlancourt,Berlancourt,
COM,02069,BERLISE,Berlise,Berlise,
COM,02070,BERNOT,Bernot,Bernot,
COM,02071,BERNY RIVIERE,Berny-Rivière,Berny-Rivière,
COM,02072,BERRIEUX,Berrieux,Berrieux,
COM,02073,BERRY AU BAC,Berry-au-Bac,Berry-au-Bac,
COM,02074,BERTAUCOURT EPOURDON,Bertaucourt-Epourdon,Bertaucourt-Epourdon,
COM,02075,BERTHENICOURT,Berthenicourt,Berthenicourt,
COM,02076,BERTRICOURT,Bertricourt,Bertricourt,
COM,02077,BERZY LE SEC,Berzy-le-Sec,Berzy-le-Sec,
COM,02078,BESME,Besmé,Besmé,
COM,02079,BESMONT,Besmont,Besmont,
COM,02080,BESNY ET LOIZY,Besny-et-Loizy,Besny-et-Loizy,
COM,02081,BETHANCOURT EN VAUX,Béthancourt-en-Vaux,Béthancourt-en-Vaux,
COM,02082,BEUGNEUX,Beugneux,Beugneux,
COM,02083,BEUVARDES,Beuvardes,Beuvardes,
COM,02084,BEZU LE GUERY,Bézu-le-Guéry,Bézu-le-Guéry,
COM,02085,BEZU SAINT GERMAIN,Bézu-Saint-Germain,Bézu-Saint-Germain,
COM,02086,BICHANCOURT,Bichancourt,Bichancourt,
COM,02087,BIEUXY,Bieuxy,Bieuxy,
COM,02088,BIEVRES,Bièvres,Bièvres,
COM,02089,BILLY SUR AISNE,Billy-sur-Aisne,Billy-sur-Aisne,
COM,02090,BILLY SUR OURCQ,Billy-sur-Ourcq,Billy-sur-Ourcq,
COM,02091,BLANZY LES FISMES,Blanzy-lès-Fismes,Blanzy-lès-Fismes,
COM,02093,BLERANCOURT,Blérancourt,Blérancourt,
COM,02094,BLESMES,Blesmes,Blesmes,
COM,02095,BOHAIN EN VERMANDOIS,Bohain-en-Vermandois,Bohain-en-Vermandois,
COM,02096,BOIS LES PARGNY,Bois-lès-Pargny,Bois-lès-Pargny,
COM,02097,BONCOURT,Boncourt,Boncourt,
COM,02098,BONNEIL,Bonneil,Bonneil,
COM,02099,BONNESVALYN,Bonnesvalyn,Bonnesvalyn,
COM,02100,BONY,Bony,Bony,
COM,02101,BOSMONT SUR SERRE,Bosmont-sur-Serre,Bosmont-sur-Serre,
COM,02102,BOUCONVILLE VAUCLAIR,Bouconville-Vauclair,Bouconville-Vauclair,
COM,02103,BOUE,Boué,Boué,
COM,02104,BOUFFIGNEREUX,Bouffignereux,Bouffignereux,
COM,02105,BOURESCHES,Bouresches,Bouresches,
COM,02106,BOURG ET COMIN,Bourg-et-Comin,Bourg-et-Comin,
COM,02107,BOURGUIGNON SOUS COUCY,Bourguignon-sous-Coucy,Bourguignon-sous-Coucy,
COM,02108,BOURGUIGNON SOUS MONTBAVIN,Bourguignon-sous-Montbavin,Bourguignon-sous-Montbavin,
COM,02109,BOUTEILLE,Bouteille,La Bouteille,
COM,02110,BRAINE,Braine,Braine,
COM,02111,BRANCOURT EN LAONNOIS,Brancourt-en-Laonnois,Brancourt-en-Laonnois,
COM,02112,BRANCOURT LE GRAND,Brancourt-le-Grand,Brancourt-le-Grand,
COM,02114,BRASLES,Brasles,Brasles,
COM,02115,BRAYE EN LAONNOIS,Braye-en-Laonnois,Braye-en-Laonnois,
COM,02116,BRAYE EN THIERACHE,Braye-en-Thiérache,Braye-en-Thiérache,
COM,02117,BRAY SAINT CHRISTOPHE,Bray-Saint-Christophe,Bray-Saint-Christophe,
COM,02118,BRAYE,Braye,Braye,
COM,02119,BRECY,Brécy,Brécy,
COM,02120,BRENELLE,Brenelle,Brenelle,
COM,02121,BRENY,Breny,Breny,
COM,02122,BRIE,Brie,Brie,
COM,02123,BRISSAY CHOIGNY,Brissay-Choigny,Brissay-Choigny,
COM,02124,BRISSY HAMEGICOURT,Brissy-Hamégicourt,Brissy-Hamégicourt,
COM,02125,BRUMETZ,Brumetz,Brumetz,
COM,02126,BRUNEHAMEL,Brunehamel,Brunehamel,
COM,02127,BRUYERES SUR FERE,Bruyères-sur-Fère,Bruyères-sur-Fère,
COM,02128,BRUYERES ET MONTBERAULT,Bruyères-et-Montbérault,Bruyères-et-Montbérault,
COM,02129,BRUYS,Bruys,Bruys,
COM,02130,BUCILLY,Bucilly,Bucilly,
COM,02131,BUCY LE LONG,Bucy-le-Long,Bucy-le-Long,
COM,02132,BUCY LES CERNY,Bucy-lès-Cerny,Bucy-lès-Cerny,
COM,02133,BUCY LES PIERREPONT,Bucy-lès-Pierrepont,Bucy-lès-Pierrepont,
COM,02134,BUIRE,Buire,Buire,
COM,02135,BUIRONFOSSE,Buironfosse,Buironfosse,
COM,02136,BURELLES,Burelles,Burelles,
COM,02137,BUSSIARES,Bussiares,Bussiares,
COM,02138,BUZANCY,Buzancy,Buzancy,
COM,02139,CAILLOUEL CREPIGNY,Caillouël-Crépigny,Caillouël-Crépigny,
COM,02140,CAMELIN,Camelin,Camelin,
COM,02141,CAPELLE,Capelle,La Capelle,
COM,02142,CASTRES,Castres,Castres,
COM,02143,CATELET,Catelet,Le Catelet,
COM,02144,CAULAINCOURT,Caulaincourt,Caulaincourt,
COM,02145,CAUMONT,Caumont,Caumont,
COM,02146,CELLES LES CONDE,Celles-lès-Condé,Celles-lès-Condé,
COMD,02147,CELLE SOUS MONTMIRAIL,Celle-sous-Montmirail,La Celle-sous-Montmirail,2458.0
COM,02148,CELLES SUR AISNE,Celles-sur-Aisne,Celles-sur-Aisne,
COM,02149,CERIZY,Cerizy,Cerizy,
COM,02150,CERNY EN LAONNOIS,Cerny-en-Laonnois,Cerny-en-Laonnois,
COM,02151,CERNY LES BUCY,Cerny-lès-Bucy,Cerny-lès-Bucy,
COM,02152,CERSEUIL,Cerseuil,Cerseuil,
COM,02153,CESSIERES SUZY,Cessières-Suzy,Cessières-Suzy,
COMD,02153,CESSIERES,Cessières,Cessières,2153.0
COM,02154,CHACRISE,Chacrise,Chacrise,
COM,02155,CHAILLEVOIS,Chaillevois,Chaillevois,
COM,02156,CHALANDRY,Chalandry,Chalandry,
COM,02157,CHAMBRY,Chambry,Chambry,
COM,02158,CHAMOUILLE,Chamouille,Chamouille,
COM,02159,CHAMPS,Champs,Champs,
COM,02160,CHAOURSE,Chaourse,Chaourse,
COMD,02161,CHAPELLE MONTHODON,Chapelle-Monthodon,La Chapelle-Monthodon,2053.0
COM,02162,CHAPELLE SUR CHEZY,Chapelle-sur-Chézy,La Chapelle-sur-Chézy,
COM,02163,CHARLY SUR MARNE,Charly-sur-Marne,Charly-sur-Marne,
COM,02164,CHARMEL,Charmel,Le Charmel,
COM,02165,CHARMES,Charmes,Charmes,
COM,02166,CHARTEVES,Chartèves,Chartèves,
COM,02167,CHASSEMY,Chassemy,Chassemy,
COM,02168,CHATEAU THIERRY,Château-Thierry,Château-Thierry,
COM,02169,CHATILLON LES SONS,Châtillon-lès-Sons,Châtillon-lès-Sons,
COM,02170,CHATILLON SUR OISE,Châtillon-sur-Oise,Châtillon-sur-Oise,
COM,02171,CHAUDARDES,Chaudardes,Chaudardes,
COM,02172,CHAUDUN,Chaudun,Chaudun,
COM,02173,CHAUNY,Chauny,Chauny,
COM,02174,CHAVIGNON,Chavignon,Chavignon,
COM,02175,CHAVIGNY,Chavigny,Chavigny,
COM,02176,CHAVONNE,Chavonne,Chavonne,
COM,02177,CHERET,Chérêt,Chérêt,
COM,02178,CHERMIZY AILLES,Chermizy-Ailles,Chermizy-Ailles,
COM,02179,CHERY CHARTREUVE,Chéry-Chartreuve,Chéry-Chartreuve,
COM,02180,CHERY LES POUILLY,Chéry-lès-Pouilly,Chéry-lès-Pouilly,
COM,02181,CHERY LES ROZOY,Chéry-lès-Rozoy,Chéry-lès-Rozoy,
COM,02182,CHEVENNES,Chevennes,Chevennes,
COM,02183,CHEVREGNY,Chevregny,Chevregny,
COM,02184,CHEVRESIS MONCEAU,Chevresis-Monceau,Chevresis-Monceau,
COM,02185,CHEZY EN ORXOIS,Chézy-en-Orxois,Chézy-en-Orxois,
COM,02186,CHEZY SUR MARNE,Chézy-sur-Marne,Chézy-sur-Marne,
COM,02187,CHIERRY,Chierry,Chierry,
COM,02188,CHIGNY,Chigny,Chigny,
COM,02189,CHIVRES EN LAONNOIS,Chivres-en-Laonnois,Chivres-en-Laonnois,
COM,02190,CHIVRES VAL,Chivres-Val,Chivres-Val,
COM,02191,CHIVY LES ETOUVELLES,Chivy-lès-Étouvelles,Chivy-lès-Étouvelles,
COM,02192,CHOUY,Chouy,Chouy,
COM,02193,CIERGES,Cierges,Cierges,
COM,02194,CILLY,Cilly,Cilly,
COM,02195,CIRY SALSOGNE,Ciry-Salsogne,Ciry-Salsogne,
COM,02196,CLACY ET THIERRET,Clacy-et-Thierret,Clacy-et-Thierret,
COM,02197,CLAIRFONTAINE,Clairfontaine,Clairfontaine,
COM,02198,CLAMECY,Clamecy,Clamecy,
COM,02199,CLASTRES,Clastres,Clastres,
COM,02200,CLERMONT LES FERMES,Clermont-les-Fermes,Clermont-les-Fermes,
COM,02201,COEUVRES ET VALSERY,Cœuvres-et-Valsery,Cœuvres-et-Valsery,
COM,02203,COINCY,Coincy,Coincy,
COM,02204,COINGT,Coingt,Coingt,
COM,02205,COLLIGIS CRANDELAIN,Colligis-Crandelain,Colligis-Crandelain,
COM,02206,COLONFAY,Colonfay,Colonfay,
COM,02207,COMMENCHON,Commenchon,Commenchon,
COM,02208,CONCEVREUX,Concevreux,Concevreux,
COM,02209,CONDE EN BRIE,Condé-en-Brie,Condé-en-Brie,
COM,02210,CONDE SUR AISNE,Condé-sur-Aisne,Condé-sur-Aisne,
COM,02211,CONDE SUR SUIPPE,Condé-sur-Suippe,Condé-sur-Suippe,
COM,02212,CONDREN,Condren,Condren,
COM,02213,CONNIGIS,Connigis,Connigis,
COM,02214,CONTESCOURT,Contescourt,Contescourt,
COM,02215,CORBENY,Corbeny,Corbeny,
COM,02216,CORCY,Corcy,Corcy,
COM,02217,COUCY LE CHATEAU AUFFRIQUE,Coucy-le-Château-Auffrique,Coucy-le-Château-Auffrique,
COM,02218,COUCY LES EPPES,Coucy-lès-Eppes,Coucy-lès-Eppes,
COM,02219,COUCY LA VILLE,Coucy-la-Ville,Coucy-la-Ville,
COM,02220,COULONGES COHAN,Coulonges-Cohan,Coulonges-Cohan,
COM,02221,COUPRU,Coupru,Coupru,
COM,02222,COURBES,Courbes,Courbes,
COM,02223,COURBOIN,Courboin,Courboin,
COM,02224,COURCELLES SUR VESLE,Courcelles-sur-Vesle,Courcelles-sur-Vesle,
COM,02225,COURCHAMPS,Courchamps,Courchamps,
COM,02226,COURMELLES,Courmelles,Courmelles,
COM,02227,COURMONT,Courmont,Courmont,
COM,02228,COURTEMONT VARENNES,Courtemont-Varennes,Courtemont-Varennes,
COM,02229,COURTRIZY ET FUSSIGNY,Courtrizy-et-Fussigny,Courtrizy-et-Fussigny,
COM,02230,COUVRELLES,Couvrelles,Couvrelles,
COM,02231,COUVRON ET AUMENCOURT,Couvron-et-Aumencourt,Couvron-et-Aumencourt,
COM,02232,COYOLLES,Coyolles,Coyolles,
COM,02233,CRAMAILLE,Cramaille,Cramaille,
COM,02234,CRAONNE,Craonne,Craonne,
COM,02235,CRAONNELLE,Craonnelle,Craonnelle,
COM,02236,CRECY AU MONT,Crécy-au-Mont,Crécy-au-Mont,
COM,02237,CRECY SUR SERRE,Crécy-sur-Serre,Crécy-sur-Serre,
COM,02238,CREPY,Crépy,Crépy,
COM,02239,CREZANCY,Crézancy,Crézancy,
COM,02240,CROIX FONSOMME,Croix-Fonsomme,Croix-Fonsomme,
COM,02241,CROIX SUR OURCQ,Croix-sur-Ourcq,La Croix-sur-Ourcq,
COM,02242,CROUTTES SUR MARNE,Crouttes-sur-Marne,Crouttes-sur-Marne,
COM,02243,CROUY,Crouy,Crouy,
COM,02244,CRUPILLY,Crupilly,Crupilly,
COM,02245,CUFFIES,Cuffies,Cuffies,
COM,02246,CUGNY,Cugny,Cugny,
COM,02248,CUIRIEUX,Cuirieux,Cuirieux,
COM,02249,CUIRY HOUSSE,Cuiry-Housse,Cuiry-Housse,
COM,02250,CUIRY LES CHAUDARDES,Cuiry-lès-Chaudardes,Cuiry-lès-Chaudardes,
COM,02251,CUIRY LES IVIERS,Cuiry-lès-Iviers,Cuiry-lès-Iviers,
COM,02252,CUISSY ET GENY,Cuissy-et-Geny,Cuissy-et-Geny,
COM,02253,CUISY EN ALMONT,Cuisy-en-Almont,Cuisy-en-Almont,
COM,02254,CUTRY,Cutry,Cutry,
COM,02255,CYS LA COMMUNE,Cys-la-Commune,Cys-la-Commune,
COM,02256,DAGNY LAMBERCY,Dagny-Lambercy,Dagny-Lambercy,
COM,02257,DALLON,Dallon,Dallon,
COM,02258,DAMMARD,Dammard,Dammard,
COM,02259,DAMPLEUX,Dampleux,Dampleux,
COM,02260,DANIZY,Danizy,Danizy,
COM,02261,DERCY,Dercy,Dercy,
COM,02262,DEUILLET,Deuillet,Deuillet,
COM,02263,DHUIZEL,Dhuizel,Dhuizel,
COM,02264,DIZY LE GROS,Dizy-le-Gros,Dizy-le-Gros,
COM,02265,DOHIS,Dohis,Dohis,
COM,02266,DOLIGNON,Dolignon,Dolignon,
COM,02267,DOMMIERS,Dommiers,Dommiers,
COM,02268,DOMPTIN,Domptin,Domptin,
COM,02269,DORENGT,Dorengt,Dorengt,
COM,02270,DOUCHY,Douchy,Douchy,
COM,02271,DRAVEGNY,Dravegny,Dravegny,
COM,02272,DROIZY,Droizy,Droizy,
COM,02273,DURY,Dury,Dury,
COM,02274,EBOULEAU,Ébouleau,Ébouleau,
COM,02275,EFFRY,Effry,Effry,
COM,02276,ENGLANCOURT,Englancourt,Englancourt,
COM,02277,EPAGNY,Épagny,Épagny,
COM,02278,EPARCY,Éparcy,Éparcy,
COM,02279,EPAUX BEZU,Épaux-Bézu,Épaux-Bézu,
COM,02280,EPIEDS,Épieds,Épieds,
COM,02281,EPINE AUX BOIS,Épine-aux-Bois,L'Épine-aux-Bois,
COM,02282,EPPES,Eppes,Eppes,
COM,02283,ERLON,Erlon,Erlon,
COM,02284,ERLOY,Erloy,Erloy,
COMA,02285,ESCAUFOURT,Escaufourt,Escaufourt,59545.0
COM,02286,ESQUEHERIES,Esquéhéries,Esquéhéries,
COM,02287,ESSIGNY LE GRAND,Essigny-le-Grand,Essigny-le-Grand,
COM,02288,ESSIGNY LE PETIT,Essigny-le-Petit,Essigny-le-Petit,
COM,02289,ESSISES,Essises,Essises,
COM,02290,ESSOMES SUR MARNE,Essômes-sur-Marne,Essômes-sur-Marne,
COM,02291,ESTREES,Estrées,Estrées,
COM,02292,ETAMPES SUR MARNE,Étampes-sur-Marne,Étampes-sur-Marne,
COM,02293,ETAVES ET BOCQUIAUX,Étaves-et-Bocquiaux,Étaves-et-Bocquiaux,
COM,02294,ETOUVELLES,Étouvelles,Étouvelles,
COM,02295,ETREAUPONT,Étréaupont,Étréaupont,
COM,02296,ETREILLERS,Étreillers,Étreillers,
COM,02297,ETREPILLY,Étrépilly,Étrépilly,
COM,02298,ETREUX,Étreux,Étreux,
COM,02299,EVERGNICOURT,Évergnicourt,Évergnicourt,
COMA,02300,FARGNIERS,Fargniers,Fargniers,2738.0
COMD,02301,FAUCOUCOURT,Faucoucourt,Faucoucourt,2018.0
COM,02302,FAVEROLLES,Faverolles,Faverolles,
COM,02303,FAYET,Fayet,Fayet,
COM,02304,FERE,Fère,La Fère,
COM,02305,FERE EN TARDENOIS,Fère-en-Tardenois,Fère-en-Tardenois,
COM,02306,FERTE CHEVRESIS,Ferté-Chevresis,La Ferté-Chevresis,
COM,02307,FERTE MILON,Ferté-Milon,La Ferté-Milon,
COM,02308,FESMY LE SART,Fesmy-le-Sart,Fesmy-le-Sart,
COM,02309,FESTIEUX,Festieux,Festieux,
COM,02310,FIEULAINE,Fieulaine,Fieulaine,
COM,02311,FILAIN,Filain,Filain,
COM,02312,FLAMENGRIE,Flamengrie,La Flamengrie,
COM,02313,FLAVIGNY LE GRAND ET BEAURAIN,Flavigny-le-Grand-et-Beaurain,Flavigny-le-Grand-et-Beaurain,
COM,02315,FLAVY LE MARTEL,Flavy-le-Martel,Flavy-le-Martel,
COM,02316,FLEURY,Fleury,Fleury,
COM,02317,FLUQUIERES,Fluquières,Fluquières,
COM,02318,FOLEMBRAY,Folembray,Folembray,
COM,02319,FONSOMME,Fonsomme,Fonsomme,
COM,02320,FONTAINE LES CLERCS,Fontaine-lès-Clercs,Fontaine-lès-Clercs,
COM,02321,FONTAINE LES VERVINS,Fontaine-lès-Vervins,Fontaine-lès-Vervins,
COM,02322,FONTAINE NOTRE DAME,Fontaine-Notre-Dame,Fontaine-Notre-Dame,
COM,02323,FONTAINE UTERTE,Fontaine-Uterte,Fontaine-Uterte,
COM,02324,FONTENELLE,Fontenelle,Fontenelle,
COMD,02325,FONTENELLE EN BRIE,Fontenelle-en-Brie,Fontenelle-en-Brie,2458.0
COM,02326,FONTENOY,Fontenoy,Fontenoy,
COM,02327,FORESTE,Foreste,Foreste,
COM,02328,FOSSOY,Fossoy,Fossoy,
COM,02329,FOURDRAIN,Fourdrain,Fourdrain,
COM,02330,FRANCILLY SELENCY,Francilly-Selency,Francilly-Selency,
COM,02331,FRANQUEVILLE,Franqueville,Franqueville,
COM,02332,FRESNES EN TARDENOIS,Fresnes-en-Tardenois,Fresnes-en-Tardenois,
COM,02333,FRESNES SOUS COUCY,Fresnes-sous-Coucy,Fresnes-sous-Coucy,
COM,02334,FRESNOY LE GRAND,Fresnoy-le-Grand,Fresnoy-le-Grand,
COM,02335,FRESSANCOURT,Fressancourt,Fressancourt,
COM,02336,FRIERES FAILLOUEL,Frières-Faillouël,Frières-Faillouël,
COM,02337,FROIDESTREES,Froidestrées,Froidestrées,
COM,02338,FROIDMONT COHARTILLE,Froidmont-Cohartille,Froidmont-Cohartille,
COM,02339,GANDELU,Gandelu,Gandelu,
COM,02340,GAUCHY,Gauchy,Gauchy,
COM,02341,GERCY,Gercy,Gercy,
COM,02342,GERGNY,Gergny,Gergny,
COM,02343,GERMAINE,Germaine,Germaine,
COM,02345,GIBERCOURT,Gibercourt,Gibercourt,
COM,02346,GIZY,Gizy,Gizy,
COM,02347,GLAND,Gland,Gland,
COMD,02348,GLENNES,Glennes,Glennes,2439.0
COM,02349,GOUDELANCOURT LES BERRIEUX,Goudelancourt-lès-Berrieux,Goudelancourt-lès-Berrieux,
COM,02350,GOUDELANCOURT LES PIERREPONT,Goudelancourt-lès-Pierrepont,Goudelancourt-lès-Pierrepont,
COM,02351,GOUSSANCOURT,Goussancourt,Goussancourt,
COM,02352,GOUY,Gouy,Gouy,
COM,02353,GRANDLUP ET FAY,Grandlup-et-Fay,Grandlup-et-Fay,
COM,02354,GRANDRIEUX,Grandrieux,Grandrieux,
COM,02355,GRICOURT,Gricourt,Gricourt,
COM,02356,GRISOLLES,Grisolles,Grisolles,
COM,02357,GRONARD,Gronard,Gronard,
COM,02358,GROUGIS,Grougis,Grougis,
COM,02359,GRUGIES,Grugies,Grugies,
COM,02360,VILLENEUVE SUR AISNE,Villeneuve-sur-Aisne,Villeneuve-sur-Aisne,
COMD,02360,GUIGNICOURT,Guignicourt,Guignicourt,2360.0
COM,02361,GUISE,Guise,Guise,
COM,02362,GUIVRY,Guivry,Guivry,
COM,02363,GUNY,Guny,Guny,
COM,02364,GUYENCOURT,Guyencourt,Guyencourt,
COM,02366,HANNAPES,Hannapes,Hannapes,
COM,02367,HAPPENCOURT,Happencourt,Happencourt,
COM,02368,HARAMONT,Haramont,Haramont,
COM,02369,HARCIGNY,Harcigny,Harcigny,
COM,02370,HARGICOURT,Hargicourt,Hargicourt,
COM,02371,HARLY,Harly,Harly,
COM,02372,HARTENNES ET TAUX,Hartennes-et-Taux,Hartennes-et-Taux,
COM,02373,HARY,Hary,Hary,
COM,02374,LEHAUCOURT,Lehaucourt,Lehaucourt,
COM,02375,HAUTEVESNES,Hautevesnes,Hautevesnes,
COM,02376,HAUTEVILLE,Hauteville,Hauteville,
COM,02377,HAUTION,Haution,Haution,
COM,02378,HERIE,Hérie,La Hérie,
COM,02379,HERIE LA VIEVILLE,Hérie-la-Viéville,Le Hérie-la-Viéville,
COM,02380,HINACOURT,Hinacourt,Hinacourt,
COM,02381,HIRSON,Hirson,Hirson,
COM,02382,HOLNON,Holnon,Holnon,
COM,02383,HOMBLIERES,Homblières,Homblières,
COM,02384,HOURY,Houry,Houry,
COM,02385,HOUSSET,Housset,Housset,
COM,02386,IRON,Iron,Iron,
COM,02387,ITANCOURT,Itancourt,Itancourt,
COM,02388,IVIERS,Iviers,Iviers,
COM,02389,JAULGONNE,Jaulgonne,Jaulgonne,
COM,02390,JEANCOURT,Jeancourt,Jeancourt,
COM,02391,JEANTES,Jeantes,Jeantes,
COM,02392,JONCOURT,Joncourt,Joncourt,
COM,02393,JOUAIGNES,Jouaignes,Jouaignes,
COM,02395,JUMENCOURT,Jumencourt,Jumencourt,
COM,02396,JUMIGNY,Jumigny,Jumigny,
COM,02397,JUSSY,Jussy,Jussy,
COM,02398,JUVIGNY,Juvigny,Juvigny,
COM,02399,JUVINCOURT ET DAMARY,Juvincourt-et-Damary,Juvincourt-et-Damary,
COM,02400,LAFFAUX,Laffaux,Laffaux,
COM,02401,LAIGNY,Laigny,Laigny,
COM,02402,LANCHY,Lanchy,Lanchy,
COM,02403,LANDIFAY ET BERTAIGNEMONT,Landifay-et-Bertaignemont,Landifay-et-Bertaignemont,
COM,02404,LANDOUZY LA COUR,Landouzy-la-Cour,Landouzy-la-Cour,
COM,02405,LANDOUZY LA VILLE,Landouzy-la-Ville,Landouzy-la-Ville,
COM,02406,LANDRICOURT,Landricourt,Landricourt,
COM,02407,LANISCOURT,Laniscourt,Laniscourt,
COM,02408,LAON,Laon,Laon,
COM,02409,LAPPION,Lappion,Lappion,
