GEO,OBS_VALUE,nombre_conseillers
17244,686,15
18096,2052,19
25143,197,11
25067,188,11
24074,541,15
25020,891,15
24131,76,7
2B088,224,11
2B161,62,7
2B135,332,11
15034,139,11
16111,170,11
15196,1537,19
26180,209,11
25462,17928,33
25411,6905,29
25335,147,11
27156,457,11
27386,1279,15
26364,338,11
27569,245,11
26332,2129,19
27280,976,15
21653,49,7
22216,766,15
22269,253,11
17203,798,15
17421,7314,29
18153,274,11
17133,859,15
21035,339,11
2B311,798,15
21199,131,11
2B179,58,7
24353,331,11
25065,55,7
24058,237,11
25103,675,15
24077,398,11
25079,459,11
25236,314,11
25592,663,15
25307,947,15
27311,1076,15
26370,134,11
27141,63,7
15013,142,11
16233,967,15
15069,238,11
16056,885,15
15107,163,11
16231,332,11
23059,97,7
22187,14527,33
21715,193,11
19136,2326,19
19148,1597,19
2B167,417,11
19275,9174,29
18278,544,15
17194,3447,23
17054,203,11
17191,427,11
18092,1014,15
25600,243,11
25605,485,11
26128,60,7
25257,267,11
16321,44,7
15049,224,11
16352,229,11
21192,654,15
21381,86,7
21183,1067,15
21546,199,11
21567,203,11
24452,184,11
24388,496,11
24464,334,11
24347,139,11
24423,311,11
25120,385,11
27342,194,11
26248,176,11
27589,975,15
26294,599,15
26337,1882,19
26313,6214,29
27471,209,11
18226,466,11
2A326,121,11
19231,175,11
18208,403,11
17085,419,11
17439,772,15
17469,578,15
17429,3935,27
17038,689,15
17291,6668,29
22182,3283,23
22364,2875,23
21666,96,7
25348,615,15
25421,99,7
25410,1321,15
15218,70,7
2B013,27,7
18139,647,15
25332,577,15
26172,678,15
31348,36,7
31557,29724,35
32167,318,11
32178,78,7
31292,74,7
30177,677,15
30109,491,11
28136,159,11
28171,1000,15
33292,134,11
32441,66,7
28346,55,7
28270,223,11
30181,478,11
31522,64,7
31174,526,15
31099,414,11
31439,765,15
31563,1440,15
32141,119,11
27658,383,11
28364,748,15
28200,409,11
29248,870,15
33324,4447,27
33479,251,11
33280,545,15
33079,345,11
38159,541,15
36197,314,11
36081,267,11
31588,10704,33
31451,9686,29
32290,1176,15
28182,319,11
33022,3108,23
33146,2326,19
33384,390,11
32455,162,11
33349,2216,19
32418,281,11
28221,137,11
28222,387,11
35214,652,15
38133,5409,29
31098,1134,15
30261,272,11
30311,1956,19
31146,11,7
31176,193,11
30256,792,15
38117,619,15
38127,169,11
38029,2025,19
38030,1843,19
36055,1007,15
34324,4300,27
34281,2438,19
35187,1352,15
34078,1697,19
32217,61,7
31497,2343,19
32304,285,11
31467,6447,29
32088,333,11
34022,7793,29
34004,244,11
33415,1981,19
33266,839,15
33378,1484,15
31204,71,7
31118,6915,29
31243,67,7
30274,3492,23
29296,1506,19
38118,1803,19
36208,775,15
29143,1010,15
28302,1117,15
29072,2677,23
28284,277,11
35258,323,11
35328,2222,19
34198,9541,29
35333,1720,19
31501,481,11
32295,137,11
32276,66,7
32158,248,11
32220,132,11
31504,224,11
32121,516,15
33025,443,11
33248,2801,23
33243,24668,35
38146,818,15
30156,8370,29
31231,792,15
31197,328,11
31269,1655,19
31056,8184,29
31050,659,15
35080,2614,23
34295,1926,19
34265,839,15
35304,1308,15
34163,4186,27
34279,321,11
29240,993,15
28306,176,11
28127,1260,15
28028,262,11
37266,6734,29
37053,113,11
33351,1626,19
32403,59,7
32260,69,7
32360,137,11
31528,145,11
32183,233,11
29273,2435,19
30339,1418,15
30101,644,15
30202,10759,33
30054,299,11
34301,45090,43
34195,55,7
35339,638,15
28313,203,11
28183,667,15
28404,12491,33
27669,411,11
33403,138,11
33062,802,15
33221,1119,15
31477,47,7
31484,2492,19
37011,1994,19
37263,2430,19
38047,156,11
38068,1506,19
37133,472,11
38067,1775,19
36091,655,15
30212,2268,19
31004,2807,23
31223,40,7
31001,117,11
30100,703,15
30254,2013,19
35012,7704,29
36003,887,15
35138,1217,15
35208,5602,29
35220,3177,23
28154,1675,19
29268,1943,19
27666,557,15
28108,222,11
32367,63,7
32209,276,11
31306,113,11
32342,47,7
32296,2226,19
31339,480,11
32320,159,11
32170,146,11
33130,1077,15
32398,313,11
34229,714,15
37061,468,11
38085,10459,33
36244,880,15
36102,105,11
37149,489,11
36065,259,11
36167,151,11
40223,237,11
39573,798,15
41032,2708,23
34312,1346,15
34084,1632,19
34252,257,11
34342,216,11
34314,692,15
34235,271,11
31457,799,15
31297,2206,19
31589,1470,15
32145,44,7
30086,670,15
30083,2518,23
29280,2145,19
30175,177,11
31237,236,11
28103,5601,29
28278,1463,15
28199,2482,19
28292,785,15
28121,99,7
29098,2176,19
28410,298,11
37064,204,11
36199,1109,15
34315,438,11
35103,430,11
35052,504,15
38238,1971,19
38475,2540,23
39169,584,15
38328,926,15
39391,396,11
39370,1094,15
38473,1184,15
39047,494,11
33020,137,11
33106,1539,19
32432,245,11
33115,255,11
32408,123,11
31347,164,11
31527,149,11
35299,4666,27
35219,3871,27
30225,1596,19
30290,1894,19
41058,188,11
39480,277,11
41199,1214,15
40244,1425,15
39535,445,11
40311,680,15
37117,867,15
37042,182,11
36192,1714,19
37141,983,15
28299,164,11
28062,859,15
28400,189,11
33527,9213,29
33544,1389,15
33370,582,15
32453,103,11
33485,1890,19
31512,887,15
31332,221,11
32343,164,11
32282,588,15
38263,360,11
39141,268,11
35241,2624,23
41038,409,11
40255,464,11
41066,424,11
41009,677,15
41022,136,11
40047,255,11
27692,169,11
28039,1693,19
28281,502,15
29263,1183,15
29176,1783,19
30214,2055,19
30021,326,11
30230,576,15
31246,872,15
31212,1899,19
30124,255,11
37091,2484,19
37138,890,15
36113,950,15
38185,156389,59
31443,310,11
32281,106,11
31404,103,11
39567,305,11
39403,217,11
39514,186,11
41026,161,11
40221,342,11
39001,832,15
38321,172,11
38259,998,15
39266,351,11
39396,1048,15
32387,99,7
34012,971,15
34003,29612,35
32388,391,11
33207,6347,29
33215,187,11
30308,832,15
30002,777,15
30065,477,11
29279,2883,23
31171,278,11
35175,1017,15
34131,621,15
34264,211,11
35125,4450,27
35246,1376,15
36123,956,15
37066,560,15
29109,1548,19
29148,935,15
29226,1460,15
28232,606,15
29177,3987,27
29202,1298,15
38325,519,15
38420,241,11
38555,1162,15
38333,349,11
38460,427,11
38492,719,15
39209,302,11
39444,52,7
40199,268,11
40034,616,15
40040,402,11
40334,384,11
41042,524,15
41091,1270,15
30097,283,11
30255,3172,23
30092,1702,19
33065,3806,27
33037,2466,19
33391,326,11
31499,9776,29
32171,187,11
32338,185,11
32162,1182,15
32140,75,7
35119,943,15
35149,1817,19
34224,1352,15
34190,276,11
36025,596,15
39329,165,11
39247,73,7
39024,258,11
39304,232,11
28060,268,11
28261,590,15
41115,409,11
40074,576,15
40195,593,15
40005,214,11
32333,182,11
32127,664,15
31309,238,11
32266,147,11
28230,403,11
33103,51,7
33044,211,11
33284,11756,33
33426,229,11
33333,3418,23
37111,1508,19
37132,6233,29
36064,755,15
38036,96,7
36143,451,11
31240,657,15
35101,1225,15
35015,2181,19
35321,798,15
34046,51,7
41031,2700,23
40269,1242,15
40164,321,11
41072,422,11
40106,215,11
39445,276,11
38386,2388,19
38384,3352,23
39325,577,15
38373,1156,15
39261,136,11
38250,606,15
38415,1507,19
39236,40,7
28209,5701,29
29012,172,11
27701,12939,33
28201,1989,19
27700,725,15
32198,196,11
32222,231,11
39533,209,11
40275,623,15
40122,991,15
39503,400,11
41025,1341,15
31185,117,11
30326,2032,19
31236,72,7
30147,1580,19
30337,415,11
36092,260,11
37052,1123,15
38150,6777,29
37002,1748,19
37032,282,11
33053,236,11
33496,2771,23
33360,310,11
32448,501,15
32411,100,11
33127,211,11
34332,5960,29
34041,971,15
35275,5489,29
35150,3423,23
34154,16417,33
27663,170,11
28080,259,11
29171,3877,27
32149,1179,15
31324,2388,19
38214,2157,19
39063,218,11
31145,2994,23
31188,5869,29
30224,664,15
30198,228,11
30170,903,15
30195,31,7
31057,1528,19
30295,3110,23
40331,2487,19
40317,3455,23
34109,864,15
34082,1961,19
35114,265,11
35327,4032,27
34285,641,15
35064,1107,15
34113,6559,29
34155,2465,19
33014,1120,15
33463,1277,15
32424,248,11
36189,969,15
38147,879,15
37165,424,11
37229,241,11
36241,2615,23
37035,281,11
38194,2138,19
28129,773,15
29195,6719,29
27685,653,15
28185,1340,15
28170,283,11
32032,331,11
32278,123,11
32079,1185,15
31316,488,11
32190,532,15
38217,68,7
38375,98,7
38406,163,11
38319,809,15
38424,179,11
38520,681,15
38393,1598,19
36095,115,11
36067,103,11
37106,312,11
37178,599,15
40190,393,11
40104,1552,19
40313,3174,23
40094,799,15
40060,145,11
31130,85,7
31217,73,7
31162,1138,15
30047,6119,29
31109,467,11
30253,1203,15
30006,5806,29
28037,345,11
28128,433,11
29008,1018,15
29103,16327,33
28008,210,11
33483,4879,27
33555,5637,29
32416,361,11
33516,184,11
33056,16786,33
31433,9798,29
32055,119,11
34209,3388,23
35028,726,15
35151,802,15
34263,458,11
38484,2100,19
38273,468,11
39190,1316,15
28088,12898,33
28349,278,11
28247,569,15
29036,592,15
28348,4129,27
29007,920,15
29141,338,11
37060,1352,15
36172,491,11
34214,1214,15
35027,1757,19
35350,804,15
31177,137,11
31040,33,7
30284,4721,27
31052,1638,19
31281,1305,15
40028,244,11
41163,126,11
39492,214,11
40219,106,11
40058,230,11
31312,35,7
32334,1708,19
31569,385,11
38486,8087,29
38249,5554,29
38342,320,11
38413,419,11
39028,449,11
33006,896,15
32420,66,7
33152,123,11
33141,733,15
33474,3668,27
33051,11303,33
33123,2740,23
34134,3298,23
35325,153,11
34238,47,7
34296,992,15
34231,23,7
28377,1782,19
29198,1801,19
29132,792,15
39419,62,7
40262,312,11
40252,618,15
36188,171,11
38203,468,11
39182,685,15
31311,1226,15
32105,402,11
31518,614,15
31566,505,15
33213,4423,27
32445,149,11
33153,278,11
33502,499,11
33372,60,7
30239,528,15
30010,3322,23
30102,531,15
31268,137,11
35058,1299,15
34293,1115,15
34246,2186,19
34309,4729,27
35173,7400,29
41248,1045,15
40136,148,11
40235,697,15
37155,643,15
37122,38432,39
37027,5340,29
36132,74,7
36175,278,11
29023,3261,23
28319,345,11
29010,1700,19
29113,2367,19
38539,605,15
39364,483,11
39349,484,11
38338,725,15
32021,73,7
32009,95,7
32203,247,11
35346,205,11
36014,213,11
34173,1418,15
33550,42185,43
33112,134,11
33447,2408,19
33310,188,11
33120,2131,19
38337,6599,29
39118,49,7
38354,421,11
39246,438,11
31193,1875,19
31029,340,11
31202,6664,29
30322,268,11
31173,281,11
30058,229,11
31191,109,11
31061,203,11
38108,140,11
37086,480,11
36221,395,11
37177,711,15
37278,1110,15
36145,225,11
41113,178,11
27699,117,11
28415,1808,19
29161,3298,23
29158,5320,29
28038,132,11
38490,1923,19
35031,4602,27
35228,7064,29
35255,966,15
32138,148,11
31584,6235,29
41095,1065,15
40070,420,11
40301,137,11
33169,106,11
31011,285,11
30051,1297,15
37048,317,11
38053,29816,35
37003,13132,33
38129,368,11
37112,377,11
36232,1094,15
37124,2577,23
36031,4431,27
37015,3127,23
39258,633,15
38566,1694,19
31573,3867,27
34094,1176,15
34118,497,11
35107,2010,19
39405,1023,15
39429,437,11
40256,732,15
31127,3,7
30077,1612,19
30266,856,15
29131,476,11
28119,148,11
29097,2004,19
28104,904,15
33052,1163,15
33484,1825,19
33149,147,11
38559,4449,27
38243,256,11
38549,26,7
38213,605,15
38360,403,11
39373,159,11
38175,3334,23
36160,228,11
34167,243,11
35290,613,15
34127,3130,23
32045,421,11
31464,333,11
32116,131,11
31549,20,7
40111,708,15
40329,508,15
39333,2121,19
38489,134,11
30143,213,11
31138,253,11
31248,6467,29
30305,3648,27
37063,4560,27
28418,162,11
29015,3544,27
28194,414,11
33254,545,15
33297,1917,19
34015,168,11
33061,1048,15
33088,620,15
31513,395,11
31509,166,11
31095,130,11
35268,414,11
28116,2802,23
28256,442,11
28372,537,15
28389,337,11
28078,182,11
41126,1155,15
39424,156,11
31531,72,7
32240,59,7
31394,127,11
32314,70,7
31389,4322,27
32309,107,11
28218,15658,33
28023,1322,15
29019,140993,55
32427,58,7
33100,1219,15
33395,1629,19
38418,233,11
38437,303,11
38458,613,15
39361,197,11
30036,3341,23
30012,4082,27
31181,2509,23
35063,468,11
36235,378,11
36068,437,11
38114,1541,19
38161,1148,15
37104,6264,29
34045,556,15
39009,573,15
39030,874,15
39132,32,7
38468,4548,27
39300,16942,33
38508,823,15
38005,955,15
36147,141,11
38017,1722,19
40198,168,11
39522,108,11
40016,274,11
39378,770,15
28380,1964,19
28075,1014,15
27652,318,11
28098,1857,19
29166,534,15
29057,3485,23
29135,4043,27
29112,987,15
32414,220,11
33491,402,11
31271,2269,19
31241,293,11
30045,392,11
32155,1186,15
32233,1209,15
31342,191,11
32224,215,11
31400,98,7
29085,745,15
28072,389,11
29048,2199,19
27447,883,15
41124,323,11
40069,424,11
41083,582,15
40291,1806,19
40150,2182,19
39421,237,11
39058,154,11
38332,3361,23
39379,538,15
38285,151,11
35157,618,15
35040,3678,27
35118,1523,19
35181,1499,15
30094,156,11
30206,4265,27
31044,17431,33
30153,115,11
33423,621,15
33503,549,15
33279,781,15
33535,5188,29
34019,294,11
37118,1446,15
36041,136,11
39275,659,15
38318,5843,29
38542,324,11
39029,389,11
39367,2371,19
31529,110,11
31393,170,11
31323,418,11
29029,1135,15
27678,1047,15
28344,257,11
27665,754,15
34053,115,11
35243,2434,19
35004,4084,27
35332,1103,15
30272,145,11
31116,11033,33
31194,185,11
30303,827,15
30172,780,15
30294,5592,29
31132,61,7
39060,60,7
38494,849,15
38396,819,15
38387,487,11
38485,11784,33
39387,290,11
37217,1595,19
37023,240,11
36162,816,15
33192,26186,35
33064,45,7
33322,7198,29
40073,120,11
40152,1030,15
41184,587,15
39426,201,11
32355,83,7
32053,185,11
32135,130,11
32133,261,11
31551,596,15
32238,83,7
35362,1204,15
34280,620,15
35307,1003,15
34306,243,11
34136,1569,19
35239,4553,27
35312,1836,19
29039,20632,35
29204,2212,19
29083,280,11
30072,482,11
30352,1874,19
30270,1531,19
39103,299,11
38383,2603,23
39280,108,11
33538,544,15
33129,150,11
32442,361,11
33179,3109,23
33379,314,11
33181,277,11
37020,1746,19
37089,680,15
37110,1453,15
36131,463,11
38112,81,7
39471,751,15
41182,280,11
41137,549,15
32375,87,7
31495,1284,15
32277,109,11
31435,968,15
32118,136,11
39102,217,11
39289,334,11
34254,1142,15
34189,1683,19
35197,1728,19
34272,3290,23
30161,195,11
31220,388,11
39122,123,11
38408,2678,23
38547,7445,29
32107,6454,29
32359,155,11
32034,62,7
33417,3068,23
33039,30968,39
33242,558,15
33155,167,11
38153,429,11
38052,2840,23
36223,138,11
37058,1472,15
40239,104,11
40284,8051,29
35261,230,11
34179,2002,19
34205,317,11
35085,6324,29
29220,8403,29
29047,1911,19
30216,840,15
30312,2013,19
31021,128,11
31137,161,11
31152,90,7
31065,3079,23
38106,344,11
38010,724,15
38192,220,11
37036,201,11
38134,926,15
33421,450,11
33249,24654,35
33205,1403,15
33161,755,15
32456,56,7
35078,1106,15
35305,415,11
33197,454,11
33283,223,11
33200,11499,33
31455,2625,23
32247,302,11
31476,927,15
32317,64,7
39402,385,11
38298,6587,29
38294,682,15
38428,32,7
39197,368,11
38269,4940,27
40167,653,15
40105,426,11
41094,1199,15
41053,515,15
40251,421,11
28298,2792,23
32371,87,7
28282,431,11
37072,8121,29
36037,305,11
39106,287,11
36054,234,11
38279,1117,15
31017,104,11
31007,59,7
39517,550,15
29221,1761,19
29107,910,15
28363,1037,15
28065,111,11
39505,56,7
40191,604,15
40022,393,11
41045,1091,15
39054,91,7
38537,7643,29
39062,64,7
27695,233,11
28263,272,11
29302,3571,27
34164,1024,15
35232,398,11
31355,1851,19
31440,64,7
37231,1697,19
36140,1161,15
36084,280,11
36086,385,11
37005,492,11
34010,2956,23
34009,1761,19
33072,259,11
34029,662,15
31076,460,11
30329,447,11
29301,403,11
31142,228,11
30164,740,15
39348,421,11
38313,289,11
41104,2293,19
41155,1250,15
41075,1027,15
40227,1483,15
28208,377,11
28231,152,11
35122,2000,19
34115,107,11
35167,2632,23
34106,193,11
35224,2871,23
35142,1225,15
31284,1606,19
30011,8694,29
36230,1959,19
33362,1315,15
33337,2140,19
33230,545,15
32082,337,11
31547,10167,33
31493,127,11
31554,248,11
31570,308,11
32208,3685,27
32213,2188,19
31326,121,11
39399,330,11
38560,1534,19
39185,388,11
40114,364,11
40183,992,15
40065,9218,29
41107,474,11
30015,138,11
32227,761,15
31447,31,7
31574,3294,23
35204,3732,27
34159,3301,23
36096,203,11
37006,2782,23
39366,203,11
38280,518,15
38270,1838,19
39120,122,11
39299,493,11
39306,1027,15
40274,1356,15
40121,273,11
40018,410,11
34023,7136,29
33357,1793,19
33452,879,15
33171,223,11
33262,4575,27
29173,2405,19
29244,846,15
29035,1135,15
27516,1334,15
31238,492,11
30267,536,15
30342,1262,15
30162,669,15
31060,112,11
30264,173,11
40277,728,15
40129,1003,15
38365,842,15
39360,170,11
39006,424,11
38557,5240,29
38548,4365,27
34071,247,11
34047,719,15
35007,465,11
34267,1743,19
34135,3355,23
34099,46,7
35017,675,15
35206,7995,29
33046,1134,15
33432,230,11
33183,1537,19
33142,1877,19
33208,982,15
33010,544,15
32194,213,11
32221,226,11
29025,1557,19
28052,737,15
39411,1535,19
39441,1244,15
39579,893,15
36133,205,11
37096,637,15
37206,1786,19
38334,1323,15
39093,423,11
39228,1107,15
38223,1920,19
38540,1392,15
39322,74,7
32391,126,11
33500,471,11
33256,5466,29
33231,288,11
30099,256,11
30237,684,15
30314,238,11
31078,149,11
32181,248,11
39539,307,11
39050,155,11
39269,238,11
34168,76,7
35233,1590,19
35225,778,15
28276,218,11
27213,6026,29
29234,2999,23
28040,314,11
29228,641,15
29017,867,15
38006,3962,27
33182,737,15
33201,843,15
32144,69,7
32229,58,7
31555,511684,83
31515,429,11
32115,318,11
32379,216,11
38326,378,11
39232,478,11
39183,619,15
39068,313,11
39537,471,11
41054,352,11
41151,3641,27
40245,1987,19
40033,164,11
40218,454,11
40100,388,11
31074,295,11
30154,370,11
31131,65,7
34340,1698,19
35249,1032,15
37280,245,11
37171,1142,15
36217,101,11
37174,798,15
37220,358,11
38170,3410,23
29042,7410,29
29188,3035,23
27680,180,11
29055,3290,23
28226,926,15
28046,495,11
33027,277,11
33454,1817,19
33518,1074,15
38277,527,15
39359,33,7
38470,347,11
39211,247,11
31406,772,15
32065,236,11
31523,1737,19
31540,336,11
32189,105,11
40316,841,15
41154,1079,15
36022,388,11
34316,248,11
34137,153,11
31186,3086,23
30180,559,15
29087,753,15
28007,2708,23
28355,293,11
29090,798,15
28217,198,11
29006,3878,27
37070,334,11
38157,3682,27
37211,2632,23
37079,1828,19
37196,1620,19
38126,4177,27
33206,516,15
33488,334,11
33414,398,11
32218,73,7
32207,344,11
32003,41,7
31295,79,7
31336,631,15
41034,99,7
41134,620,15
40322,188,11
41067,2830,23
30096,908,15
31215,467,11
31184,2073,19
30098,493,11
30159,739,15
28308,264,11
28140,5509,29
29120,1951,19
29212,13437,33
38423,5957,29
38519,2897,23
38376,836,15
38231,1029,15
38130,4793,27
38195,781,15
33159,1598,19
33273,7959,29
33172,265,11
34081,2755,23
34317,202,11
34208,368,11
34043,373,11
35169,1457,15
41198,2826,23
40330,313,11
29276,1154,15
30281,1617,19
31110,644,15
30127,1069,15
31036,1621,19
30133,8513,29
32152,353,11
32090,335,11
32064,400,11
32056,43,7
38363,929,15
39011,423,11
27671,163,11
28050,283,11
29134,806,15
28087,227,11
28379,474,11
28315,25,7
39520,519,15
40049,372,11
39531,183,11
38151,36708,39
38152,1510,19
38080,748,15
38132,73,7
38071,3344,23
38518,514,15
39233,2286,19
39070,89,7
38248,529,15
39234,83,7
34329,2671,23
34234,111,11
34150,8047,29
35071,427,11
34130,1794,19
30138,2297,19
31039,89,7
30057,1781,19
32326,147,11
32204,365,11
32192,220,11
31327,203,11
32087,141,11
31293,3032,23
32330,195,11
32252,1132,15
33554,2901,23
33323,967,15
33150,335,11
33012,4040,27
33119,26784,35
38004,1275,15
37059,1385,15
37037,222,11
36225,171,11
39310,472,11
38438,284,11
39204,27,7
39317,358,11
39354,369,11
40243,3115,23
40102,1282,15
40063,869,15
41018,47092,43
40051,847,15
31041,107,11
30114,688,15
31103,61,7
30151,531,15
35185,268,11
35296,1350,15
34142,7202,29
34222,644,15
34204,1610,19
35145,1393,15
29181,3062,23
28237,207,11
29270,1669,19
28409,445,11
40050,205,11
39534,262,11
40281,9996,29
40023,333,11
41036,440,11
41013,271,11
40156,591,15
33035,737,15
33282,299,11
34036,1406,15
33327,3300,23
33522,45869,43
31362,195,11
32103,173,11
32468,64,7
32159,543,15
32301,868,15
32040,133,11
31446,15172,33
37276,1299,15
38105,2510,23
38140,8463,29
37147,556,15
38023,197,11
37181,238,11
39022,724,15
39043,1466,15
38511,3115,23
39018,584,15
39355,234,11
38448,1454,15
39473,87,7
40032,222,11
35215,1301,15
35180,788,15
34305,133,11
30103,966,15
31180,148,11
30344,5778,29
31432,38,7
31414,83,7
32186,80,7
32002,74,7
31492,552,15
32012,1127,15
28359,4065,27
29167,2016,19
27664,525,15
28406,1240,15
29227,1466,15
29150,6763,29
41135,846,15
39487,1818,19
41205,174,11
41153,141,11
40165,375,11
40124,141,11
33356,412,11
33028,1204,15
33398,169,11
33477,773,15
33461,383,11
33467,256,11
33287,656,15
38352,2148,19
38218,1186,15
39214,132,11
39059,1695,19
39548,82,7
41201,310,11
41193,155,11
41152,636,15
41030,225,11
37145,251,11
36242,103,11
35326,2620,23
35008,647,15
35003,1006,15
35276,629,15
32139,106,11
32059,116,11
32142,138,11
32303,62,7
31125,32,7
30152,2107,19
33210,218,11
33450,249,11
33174,1120,15
33277,217,11
33302,324,11
29152,679,15
28365,419,11
29054,684,15
29093,1418,15
29213,1856,19
29159,903,15
39363,83,7
39094,160,11
38550,70,7
39283,618,15
36194,939,15
38046,1028,15
37139,5081,29
36226,347,11
38015,1815,19
40181,1038,15
40141,286,11
40126,1909,19
39406,285,11
36004,315,11
34188,166,11
35141,682,15
35174,648,15
33353,196,11
33093,798,15
33147,470,11
32223,58,7
