GEO,PCS,OBS_VALUE
57598,6,266
57509,7,147
57542,1,10
57556,2,80
57281,4,42
57247,7,29
57255,3,25
57239,1,5
57197,1,11
57199,5,118
57230,9,10
58045,9,6
58047,6,74
58034,9,16
57740,6,125
57721,6,21
57476,7,72
57428,7,782
57417,4,10
57401,4,6
57398,2,16
57462,9,81
58087,1,20
58077,3,6
58143,5,11
58112,5,73
57344,7,186
57362,9,6
57282,5,49
57330,9,160
57388,7,60
57294,6,37
57364,2,11
57130,2,4
57141,7,48
57143,6,450
57145,3,29
57159,5,533
57100,7,27
57142,6,16
57143,2,90
57262,4,85
57266,7,21
57674,4,25
57707,6,72
57680,7,302
57704,6,125
57701,7,254
57560,2,6
57592,4,31
57525,3,6
57733,7,341
58057,9,120
58002,5,128
58047,7,217
57719,9,13
58098,7,36
58152,6,137
58125,1,11
58063,6,40
58163,2,11
58104,3,53
58155,3,27
58115,3,10
58159,5,25
57394,2,5
57447,7,3379
57447,4,1219
57405,7,31
57483,7,879
57397,7,15
57490,6,47
57143,3,133
57089,2,134
57289,6,312
57375,7,73
58044,5,101
58013,9,10
58055,6,72
57761,7,68
58028,6,10
57199,7,102
57202,9,81
57261,5,214
57229,9,6
57214,9,46
57233,6,6
57221,2,193
57625,4,9
57674,7,25
57605,5,22
57573,7,45
57501,9,5
57533,9,99
57438,6,25
57418,6,63
57171,9,156
57137,7,132
57106,2,74
58122,4,20
58079,4,202
58134,3,35
58158,2,5
57273,1,6
57216,1,6
57251,6,36
57248,5,5
58008,7,27
58054,1,5
57718,3,22
57726,2,11
57337,6,111
57381,3,5
57385,2,16
57328,9,6
57551,9,21
57533,7,256
57557,9,139
57600,1,5
57570,5,25
57571,5,137
57518,5,49
57702,7,92
57641,2,5
57637,7,103
57274,4,189
57190,9,55
57272,3,6
57260,9,314
58124,6,50
58096,4,61
58149,9,170
58090,9,10
57393,4,6
57417,7,10
57473,9,10
57119,6,155
57155,9,340
57097,1,16
57092,3,26
57155,2,61
57159,9,616
57084,3,63
57375,3,5
57313,5,24
57287,7,579
57371,6,53
57303,5,85
57343,9,177
58002,4,77
57715,1,6
58048,4,10
58028,5,10
58057,7,293
57552,2,20
57564,7,189
57694,2,6
57701,5,50
57680,5,166
57472,7,19
57472,4,14
57439,4,86
58065,3,31
58131,9,273
58142,3,5
58071,7,43
58076,6,17
58071,1,5
58107,2,5
57376,7,108
57354,4,19
57246,9,17
57200,3,66
57169,3,20
57075,7,41
57125,5,47
57097,7,1304
57550,1,11
57565,5,184
57553,3,76
57548,7,106
57743,5,20
58056,4,37
57746,7,371
58031,7,52
57761,3,34
58034,5,6
57698,1,10
57661,7,51
57647,6,538
57627,4,87
57615,3,16
57671,6,15
57712,9,210
57712,3,35
57290,3,6
57368,6,505
57381,9,43
57466,7,128
57409,2,10
57453,7,59
57396,6,22
57418,4,17
57447,3,1044
57459,9,41
58160,7,1024
58165,1,5
57571,7,276
57583,5,20
57579,5,5
57511,5,97
57519,3,5
57583,4,15
57217,1,9
57256,5,121
57203,7,48
57253,4,54
57079,3,11
57077,4,21
57070,6,34
57115,5,6
57155,7,725
57082,9,43
58001,6,5
58032,9,38
57748,2,15
57763,5,4
58030,9,20
57382,1,16
57329,5,89
57306,1,5
57337,9,70
57444,5,50
57453,5,34
57484,5,485
57650,7,329
57630,9,2438
57660,2,160
57628,4,394
57656,6,45
58113,7,57
58154,4,5
58121,2,80
58080,1,5
58068,3,16
57587,5,15
57518,4,33
57553,2,16
57176,5,179
57277,5,38
57182,3,11
57180,9,35
57182,5,16
57242,7,678
57195,3,45
57149,4,27
57075,9,25
57085,3,25
57070,9,10
57089,4,297
58058,3,35
57716,9,149
58009,6,10
57375,5,15
57351,6,78
57379,4,37
57395,5,40
57446,5,5
57589,4,250
57598,4,285
57514,5,147
57537,2,96
57627,5,67
57706,9,43
57607,9,40
57659,4,508
57669,2,50
58102,2,41
58131,7,761
58140,6,26
58077,1,11
57066,5,62
57165,6,86
57123,7,878
57077,7,21
57101,9,97
57747,9,16
57737,4,9
57763,9,8
58021,9,26
57194,4,183
57189,1,11
57198,6,35
57567,4,10
57512,9,59
57599,2,6
57464,2,16
57497,6,43
57491,2,84
57494,7,67
57426,1,5
57471,4,35
57430,7,60
57366,7,26
57313,4,20
57370,6,241
57344,6,77
57383,7,63
58133,7,21
58110,5,15
58154,9,10
58086,2,236
57674,1,10
57645,2,16
57662,6,12
57647,5,639
57118,9,19
57110,5,54
57162,3,104
57091,7,271
57151,5,33
57602,3,216
57592,9,21
57540,6,544
57600,3,233
57730,9,65
58055,7,253
57309,3,15
57288,2,96
57298,9,29
57364,9,21
57469,5,92
57488,4,57
57422,9,39
57177,4,206
57241,1,10
57202,6,147
57254,7,409
58121,3,86
58138,2,10
58102,6,161
58067,2,76
58125,4,6
58143,2,11
57150,4,139
57152,7,109
57165,4,71
57114,7,108
57553,9,51
57536,7,25
57569,9,26
57667,3,25
57640,1,11
57692,7,22
58018,9,16
58013,3,19
57730,4,86
58003,5,35
57732,3,20
57741,4,24
57352,2,46
57335,2,5
57310,5,33
57324,3,44
57287,6,265
57306,5,2485
57441,1,5
57483,1,10
57446,3,5
57462,3,8
58089,7,101
58089,4,13
58085,2,30
58153,6,12
58120,9,20
57513,6,31
57552,7,215
57531,1,6
57538,7,76
57268,4,6
57204,9,60
57221,5,1966
57194,5,198
57109,6,87
57133,9,11
57093,3,41
57076,2,23
57066,9,31
57158,6,42
57747,4,47
58020,3,6
58020,5,47
58044,6,136
57732,6,143
57759,5,6
57295,9,6
57338,4,71
57638,3,145
57650,5,302
57614,4,130
57615,4,120
57454,4,169
57456,4,115
57457,9,29
57441,3,300
57455,5,21
57583,6,24
57528,7,23
57549,3,24
57502,9,44
58069,7,52
58151,4,166
58086,7,3897
58137,6,7
58160,3,241
58035,7,106
58037,2,10
58034,6,16
58033,2,26
58021,1,6
57731,6,218
57765,5,86
57216,6,27
57200,9,19
57190,3,20
57253,2,15
57136,2,22
57083,7,280
57096,9,308
57115,2,6
57449,6,21
57390,5,207
57482,7,439
57389,4,83
57398,9,35
57408,5,136
57613,9,45
57624,2,36
57358,7,284
57287,4,345
57380,1,6
57360,7,323
57316,9,123
57290,9,21
57514,6,133
57597,7,510
57550,6,251
58122,6,50
58168,3,15
58162,2,6
58082,5,26
58163,9,5
58095,9,539
57180,7,117
57240,9,2510
57253,5,82
57192,4,173
57716,7,356
58042,7,84
57754,5,6
57065,7,61
57141,6,12
57162,2,45
57113,6,191
57166,5,5
57410,6,30
57397,2,5
57439,3,31
57711,5,39
57708,4,334
57666,9,905
57668,6,205
57692,9,13
57321,5,78
57286,9,36
57294,2,6
57359,6,24
57335,5,15
57308,6,12
57289,2,78
58072,1,11
58074,3,20
58123,7,53
57596,4,48
57564,3,9
57596,5,95
57546,2,44
57516,2,25
57511,9,105
57240,2,228
57233,4,11
57220,2,6
57733,5,371
57752,7,847
58057,2,20
58056,1,6
57115,4,23
57129,6,47
57079,7,108
57087,4,23
57113,4,127
57136,5,118
57076,5,131
57633,9,90
57612,2,5
57625,5,18
57477,2,25
57466,3,16
57417,5,5
57434,6,56
57490,1,9
57499,4,199
57481,6,347
57311,3,15
57374,2,6
57324,6,94
57359,7,34
57314,3,11
58135,2,5
58152,5,151
58011,5,24
57733,1,6
57747,1,6
58025,3,5
57520,9,6
57584,9,97
57593,2,25
57537,6,1063
57514,3,87
57176,4,248
57178,3,11
57219,9,44
57252,9,26
57153,6,148
57165,2,15
57102,7,678
57712,7,374
57668,3,62
57671,9,19
57668,7,286
57654,2,30
57656,3,21
58129,6,45
58153,7,52
58089,5,23
58088,9,359
58084,7,67
58168,1,24
58147,3,16
57498,4,459
57397,4,20
57354,3,19
57373,3,70
57299,7,242
57300,2,15
57731,7,449
58011,2,14
58031,2,16
58013,5,15
57175,3,21
57082,5,22
57553,5,91
57533,4,94
57274,2,15
57270,1,6
57191,7,147
57262,1,26
57257,2,11
58080,5,28
58148,6,69
58102,9,111
58160,5,467
58105,6,41
57628,6,791
57706,7,151
57696,2,25
57669,6,346
57414,9,205
57396,3,97
57406,7,19
57431,2,6
57496,7,101
57392,5,105
57412,9,457
57496,6,40
57340,2,25
57091,4,141
57160,9,2209
57172,6,25
57110,6,54
57119,2,31
58024,4,11
58012,4,31
57571,2,20
57587,3,15
57600,7,250
57598,5,247
57536,1,10
57504,9,16
58143,3,11
58085,3,30
58086,3,481
58075,6,30
57191,5,108
57266,5,31
57226,7,624
57225,5,15
57217,5,116
57469,7,177
57467,9,47
57460,5,210
57464,4,168
57465,2,50
57643,6,36
57693,5,71
57671,2,10
57618,5,91
57577,7,96
57602,2,89
57516,5,40
57565,4,78
57603,9,141
57323,9,772
57306,7,3182
57388,9,25
57340,9,144
57091,9,156
57098,6,36
57126,7,91
57080,7,27
57118,3,10
57125,9,32
58024,1,26
57765,9,154
57713,6,46
57717,4,9
58010,4,45
57725,1,10
58161,7,58
58070,9,10
58155,5,69
58061,3,10
58157,6,21
57475,3,76
57436,6,17
57495,6,29
57195,6,70
57198,2,5
57232,7,174
57257,6,21
57192,2,30
57213,6,107
57201,7,220
57617,7,47
57678,5,403
57621,3,5
57612,5,34
57575,4,222
57510,4,181
57542,6,124
57536,5,35
57541,6,163
58048,3,5
58005,6,24
57724,5,400
57749,7,77
57117,4,59
57093,9,67
57127,7,21
58163,7,87
58069,6,21
58087,6,125
58129,2,8
58108,3,5
57370,9,204
57347,5,10
57330,4,180
57176,1,5
57232,9,99
57251,3,36
57177,5,382
57411,4,35
57421,7,40
57499,6,134
57598,3,49
57660,3,205
57693,2,31
57679,7,110
58078,9,18
58170,9,16
58069,1,6
58137,1,7
58165,4,30
58149,5,180
58021,2,11
57728,2,12
57714,7,106
57717,7,40
57133,7,11
57146,3,95
57122,5,100
57168,2,11
57088,6,59
57482,3,187
57396,2,21
57402,6,22
57388,2,5
57380,9,6
57334,9,21
57388,1,5
58060,5,92
58166,6,11
58162,5,18
58164,9,34
58139,6,10
57644,7,474
57686,6,22
57623,3,5
57671,3,5
57628,1,10
57590,4,45
57234,4,81
57258,3,13
57266,4,31
57237,3,25
57191,9,93
57741,9,30
58015,5,20
57750,9,74
57451,5,21
57390,7,372
57489,7,51
57144,6,535
57091,2,11
57090,7,23
57155,3,279
57091,5,130
57612,7,34
57675,5,16
58071,5,15
58104,6,150
58165,3,15
58124,1,15
57576,9,71
57532,7,38
57561,1,16
57724,3,172
57720,6,72
58031,4,41
57248,4,5
57203,4,52
57438,9,25
57452,7,274
57459,2,6
57413,2,62
57438,4,60
57452,5,117
57364,7,54
57295,5,11
57361,9,54
57331,9,69
57288,3,106
57376,2,24
57677,2,21
57626,6,57
57657,9,9
57641,3,15
57655,4,168
57131,4,53
57156,2,26
57163,1,10
57083,2,46
57080,9,11
57140,9,34
57161,6,21
57132,6,247
57076,4,68
58069,9,37
58162,9,6
58089,9,26
58135,5,14
57532,3,15
57565,9,201
57527,4,78
58004,6,47
58031,1,6
57720,7,67
58053,7,116
57272,4,6
57221,9,1712
57224,7,923
57189,5,6
57190,7,90
57305,5,50
57295,6,11
57382,6,93
57317,3,5
57301,2,10
57333,2,21
57449,4,111
57396,5,70
57454,7,379
57657,6,9
57678,9,302
57626,5,52
57652,7,130
57697,7,78
57656,1,10
57536,9,35
57508,5,731
57506,9,38
57532,4,24
58127,9,10
58103,5,38
58077,6,21
58095,2,58
58156,7,52
57088,9,61
57167,4,49
57102,1,5
57074,9,98
58003,7,248
57760,5,99
58056,6,11
57592,6,42
57527,1,5
57501,6,10
57588,1,5
57528,1,6
57513,2,11
57555,5,6
57386,1,6
57271,9,96
57201,5,100
57477,7,481
57478,7,36
57443,1,6
57637,6,36
57613,3,15
57607,7,206
57705,6,12
58152,9,143
58088,5,444
58120,1,9
58128,4,6
57531,6,79
57587,9,34
57554,7,129
57578,2,34
57124,6,246
57105,9,34
57074,7,179
57171,7,262
57114,4,63
57110,2,20
57297,5,17
57340,1,10
57627,3,21
57662,5,18
57652,9,39
57643,7,5
57612,6,25
57205,5,395
57215,3,6
57207,7,971
57199,4,137
57269,9,982
57472,9,23
57419,7,193
57434,4,56
57488,3,21
57475,7,107
57419,5,95
57740,5,115
58033,6,57
58043,7,22
58011,6,28
58088,6,245
58160,1,6
58059,4,367
58121,5,520
58080,7,56
58152,1,49
58135,1,14
58129,9,6
57570,6,65
57515,6,177
57504,5,41
57527,9,44
57582,7,554
57568,7,353
57564,2,23
57505,5,159
57521,3,296
57244,3,11
57183,2,11
57238,5,31
57213,7,285
57263,5,81
57286,6,36
57352,9,36
57302,9,5
57355,7,128
57310,9,15
57365,2,6
57347,3,10
57441,9,298
57476,5,62
57465,4,359
57419,9,135
57479,7,89
57392,4,90
57130,7,16
57089,3,179
57142,3,48
57133,5,26
57132,9,324
57075,6,40
57099,4,6
57631,5,2727
57686,9,22
58103,1,6
58085,9,115
58152,3,63
57602,7,409
57573,6,12
57504,4,36
58032,4,46
57726,1,11
58017,9,12
58028,7,34
57748,6,147
57750,6,112
57764,5,193
57342,7,46
57319,9,31
57362,5,26
57105,3,6
57136,3,54
57120,7,32
57175,1,5
57114,6,46
57211,7,244
57209,4,438
57275,6,143
57226,6,378
57196,9,47
57434,3,6
57409,4,88
57483,9,572
57431,7,35
57697,3,15
57665,9,125
57709,2,6
58084,6,17
58118,6,95
58111,4,10
58155,1,6
58124,5,120
58106,5,35
57525,7,11
57539,6,5
57604,4,70
57588,7,231
57573,3,6
57551,1,11
57524,6,18
57718,9,16
58023,7,70
57392,3,21
57497,9,27
57440,9,11
57493,9,17
57425,4,92
57492,7,144
57341,1,21
57340,7,332
57299,4,170
57293,4,12
57282,3,60
57329,3,16
57153,7,518
57119,3,65
57169,2,10
57092,5,84
57134,5,265
57259,3,16
57274,6,124
57572,4,309
57595,7,5
57541,3,26
57591,6,1348
57604,5,61
57531,7,178
57596,2,24
58149,7,891
58126,9,36
58156,3,6
58096,9,62
57411,5,68
57462,2,8
57495,9,12
57427,3,32
57389,7,123
57480,3,1946
57462,4,72
57437,4,100
57298,2,20
57283,2,219
57335,7,39
57670,3,11
57679,4,105
57691,9,5
57153,3,173
57139,7,48
57127,9,6
58005,1,18
57725,4,16
58051,7,478
57235,1,6
57252,6,76
57201,1,10
57249,7,65
57198,4,5
58101,9,17
58139,5,10
58101,5,23
57453,4,61
57471,2,10
57367,6,44
57559,9,16
57575,5,165
57596,7,165
57584,2,11
57542,4,174
57502,2,11
57099,1,16
57103,7,28
57151,1,5
57619,5,56
57630,6,1511
57637,2,11
57633,4,219
57633,2,16
57727,7,24
58035,6,30
57747,5,32
58026,5,15
57741,6,73
58001,7,96
57746,6,239
57241,3,10
57230,4,23
57206,2,261
57425,2,34
57483,2,118
57403,6,13
57463,9,21930
57476,2,26
58110,2,48
58108,4,5
58096,3,20
58067,9,112
58115,9,35
57380,7,17
57383,5,15
57343,2,26
57318,7,30
57112,9,6
57169,6,65
57146,6,75
57088,7,73
57479,3,56
57428,5,294
57430,3,24
57463,6,11075
57463,2,2398
57438,7,95
57442,5,60
57689,5,20
57702,6,10
57527,6,20
57592,2,6
57549,5,84
57545,9,221
57257,9,6
57195,4,75
57255,4,63
57263,2,19
58124,9,47
58094,7,203
58130,4,11
58148,2,25
58007,4,16
57754,9,6
57767,2,15
57759,3,6
57767,7,254
57154,9,66
57321,1,5
57309,9,50
57322,6,93
57667,4,102
57676,5,19
57616,1,5
57443,3,330
57492,4,46
57242,4,406
57212,3,98
57213,9,21
57203,3,32
57275,7,188
58125,7,43
58087,7,205
58131,5,364
57538,9,11
57594,6,21
57561,3,35
57538,5,36
57532,5,29
57125,6,6
57138,7,35
57129,4,186
57066,7,185
57723,7,46
57767,5,199
57739,2,16
57726,6,42
57326,2,6
57325,6,156
57293,9,26
57310,3,10
57282,6,44
58062,3,81
58093,6,10
58147,5,32
58090,6,46
57256,3,81
57205,3,51
57235,9,103
57207,5,473
57514,4,184
57524,5,14
57518,9,28
57561,5,88
57544,9,37
57547,4,127
57587,1,5
57540,2,120
57656,7,73
57638,6,416
57630,3,574
57663,6,1217
57640,9,11
57448,1,6
57468,3,31
57451,4,21
57424,7,80
57474,5,922
57439,2,26
57174,4,23
57106,5,394
57074,2,10
58160,6,246
58059,3,176
57339,1,5
57334,6,67
57380,3,12
57286,3,6
57743,2,5
57723,5,51
57755,4,19
58027,6,23
57742,5,138
57741,3,10
58005,3,11
57718,6,27
57235,7,247
57252,1,6
57560,6,109
57536,6,20
57500,7,13
57424,3,16
57469,9,54
57673,7,11
57680,2,54
57649,4,71
57704,9,49
57708,5,292
57317,2,10
57361,2,15
57303,3,41
57337,4,98
57293,5,36
57373,2,25
58158,9,40
58072,2,10
58138,3,20
58105,5,16
58131,3,115
58083,1,6
57103,3,6
57158,3,6
57119,5,205
57103,9,6
57131,2,11
57229,1,11
57200,6,20
57261,2,60
57278,7,9
57277,2,6
58016,6,11
57504,6,51
57358,4,122
57307,4,59
57301,9,38
57317,4,15
57288,7,740
57317,7,30
57366,3,11
57445,9,29
57390,2,15
57490,2,11
57484,6,320
57084,6,31
57145,7,101
57089,5,1274
57156,3,188
57174,9,6
57650,1,6
57690,4,342
57648,1,6
57610,5,70
57703,1,15
57672,3,4346
58089,6,23
58105,1,6
58077,4,57
58150,5,18
57593,3,35
57593,6,140
57552,6,25
57520,7,6
57256,6,116
57197,7,156
57201,4,50
57208,5,202
57352,6,16
57353,1,5
57330,5,160
57376,5,86
58001,1,5
57487,7,1321
57412,6,302
57423,4,16
57482,9,182
57398,5,76
57456,6,84
57406,3,14
57398,7,117
57451,2,6
57614,7,80
57638,7,614
57658,2,16
57700,4,25
57626,7,144
57647,3,106
57070,7,44
57127,2,6
57080,6,16
57121,6,20
58148,7,145
58160,4,568
58134,9,431
58118,5,70
58105,3,26
57344,5,129
57384,6,117
57368,2,127
57521,4,390
57554,2,25
57540,7,1009
58007,3,16
57733,3,108
58054,7,5
58008,4,16
58029,7,26
57492,9,35
57390,3,60
57475,4,115
57439,6,71
57275,4,147
57238,9,21
57226,4,526
57166,4,5
57083,9,128
57134,2,87
57159,6,624
57140,2,22
57141,5,6
57098,7,61
58068,4,16
58102,4,145
57301,5,29
57293,2,5
57296,4,132
57323,3,985
57347,7,49
57385,7,303
57696,7,262
57694,6,6
57618,3,21
57647,9,642
57640,7,120
57540,4,510
57583,7,29
57446,6,9
57424,5,22
57434,1,11
57407,9,61
57461,5,39
57182,7,26
57235,5,152
58021,4,26
57124,4,385
57069,2,11
57311,6,71
57297,7,51
57293,7,29
57304,9,25
57339,7,115
58156,6,21
58104,1,52
58085,4,68
58095,7,2132
57399,7,16
57430,6,20
57422,1,6
57437,5,75
57484,4,245
57410,4,12
57526,3,11
57572,1,36
57505,9,95
57584,6,105
57557,3,37
57549,4,116
57644,9,245
57695,2,17
57626,2,26
57629,6,124
57616,3,474
57711,9,69
57098,1,6
57121,3,5
57096,3,110
57151,6,24
57730,3,61
58010,5,95
57731,2,35
58044,7,226
58009,7,55
57242,6,312
57218,2,61
57268,7,41
57232,3,35
57226,2,95
57220,5,6
57379,9,31
57455,4,16
57457,6,25
57407,2,10
57453,9,35
58080,6,28
58165,6,15
58139,4,5
57172,3,10
57118,5,23
57582,3,133
57532,2,10
57568,5,232
58002,6,138
57743,4,60
57718,5,48
57629,2,11
57694,9,59
57606,2,334
57663,4,869
57664,2,5
57460,6,180
57393,6,32
57404,7,75
57437,1,5
57470,1,4
57274,7,184
57197,3,46
57255,2,15
57270,3,16
57296,5,175
57368,9,479
57304,7,83
57350,4,214
57323,1,10
58096,1,10
58084,9,17
58107,5,10
58116,7,53
58083,2,41
58162,1,6
58131,4,234
57146,7,150
57139,4,65
57131,9,32
57599,9,37
57535,3,58
57526,7,58
57588,2,15
57556,5,391
57609,6,30
57678,3,141
57445,2,48
57408,3,40
57444,9,45
57469,6,78
57489,2,16
57222,5,171
57276,2,11
57218,5,106
57251,2,6
57727,6,24
58038,7,37
58016,1,6
57751,5,1821
58001,2,5
58039,3,6
57331,3,39
57375,1,20
57332,4,559
57359,3,5
57322,7,68
57370,2,80
57333,6,128
58060,3,16
58127,5,10
58093,2,10
57134,4,353
57123,2,61
57603,2,16
57535,7,359
57273,5,24
57219,3,84
57262,3,16
57237,7,71
57234,6,89
57275,9,95
57493,4,17
57433,2,235
57479,5,45
57474,2,136
57454,5,145
57487,2,97
57707,1,6
57621,4,10
57656,5,60
57681,5,52
57613,4,25
57677,5,152
57366,9,16
57355,2,11
57283,1,6
57373,1,5
57309,4,76
57341,4,96
57359,4,15
58123,2,6
58158,1,5
58081,5,18
58071,9,10
58076,1,12
58079,7,1242
58151,2,65
58065,9,104
57724,6,332
57737,9,5
57732,1,5
58014,5,7
58014,7,38
57173,6,12
57073,1,6
57076,7,77
57111,5,73
57124,7,526
57105,6,23
57126,9,10
57530,7,84
57554,3,112
57591,9,1292
57406,4,23
57476,9,62
57418,7,99
57341,6,55
57326,4,51
57315,4,92
57288,4,318
57298,3,19
57290,4,41
57374,4,35
57650,4,240
57693,7,322
57709,6,48
57606,3,848
57700,7,175
57636,9,34
57685,4,6
58068,5,11
58063,7,276
58125,6,11
58157,1,11
58104,4,157
57186,5,106
57208,6,163
57211,6,120
57095,5,56
57087,3,28
57124,2,55
57107,6,12
57110,9,73
57506,5,10
57505,7,383
57589,2,50
58049,1,10
57719,6,19
58034,4,26
58032,3,5
57723,9,24
57738,5,35
58006,4,21
57743,9,15
57392,7,87
57305,4,103
57320,5,40
57386,4,65
57321,2,15
57346,4,73
57668,9,128
57694,4,90
57707,9,51
57127,5,16
57144,2,55
57100,3,21
57075,1,11
58087,3,30
58163,6,15
58083,4,126
57222,4,289
57234,5,114
57280,5,60
57192,5,169
57187,4,65
57569,2,11
57545,2,86
57572,3,170
57602,5,366
57534,2,54
57423,9,16
57425,7,101
57393,7,69
57389,1,5
57390,1,5
57139,2,10
57096,5,367
57287,9,263
57339,6,30
57284,9,10
57308,4,23
57304,3,36
57624,9,59
57693,3,83
57206,3,462
57247,4,5
57221,4,1343
57237,4,31
58076,2,12
58124,3,30
58118,2,21
58003,3,16
57719,7,7
57724,9,363
57760,3,25
58034,2,6
57767,6,87
57732,7,233
58019,2,5
58004,1,16
57440,6,27
57411,6,58
57401,5,24
57443,9,767
57549,1,10
57560,3,11
57513,9,6
57543,5,155
57578,9,29
57089,9,544
57091,6,100
57141,3,6
57067,9,308
57130,6,8
58081,7,153
58084,2,6
58082,9,21
57263,6,61
57218,4,232
57259,1,6
57187,5,35
57222,7,386
57257,5,16
57713,2,16
58015,1,5
58036,6,11
58041,4,13
58019,6,10
57727,2,12
57759,9,6
57301,3,10
57334,5,52
57376,3,36
57384,5,64
57335,4,25
57343,7,585
57329,6,73
57685,1,12
57656,9,30
57712,2,25
57641,5,29
57488,1,11
57460,4,140
57404,4,20
57402,9,11
57463,3,12866
57102,3,337
57168,6,96
57165,1,6
57109,1,6
57521,6,278
57562,6,56
57584,3,56
57529,5,529
57567,1,5
57559,7,43
58058,6,25
58126,6,72
58114,7,51
58074,2,15
57251,4,76
57200,7,78
57713,7,26
57756,2,16
57764,9,92
57764,3,152
58021,7,52
58006,3,11
57726,9,32
57111,2,15
57125,4,96
57153,2,114
57108,6,92
57648,4,65
57628,9,618
57665,7,248
57387,7,47
57358,5,174
57320,7,40
57355,3,38
57498,5,291
57419,3,39
57480,4,2722
57518,7,85
57531,9,60
57549,2,19
57597,2,25
57517,5,26
58106,7,174
58070,1,19
58068,9,27
58169,5,3
58058,4,15
57716,6,109
58037,9,45
57728,6,66
58053,5,35
57270,4,63
57227,3,732
57210,9,91
57204,7,184
57227,4,1624
57260,5,443
57114,2,6
57106,1,6
57127,3,11
57089,6,595
57096,7,387
57081,1,6
57685,7,41
57685,2,12
57690,7,729
57685,6,24
57408,7,216
57468,5,88
57488,2,16
57479,6,85
57471,6,30
57421,9,51
57389,6,56
57493,7,81
57448,7,59
57571,3,95
57531,3,40
57566,1,5
57513,3,6
57283,3,495
57339,4,40
57353,5,5
57304,2,28
57374,3,11
58135,9,5
58138,9,58
58066,1,5
58142,7,73
58092,9,44
58053,1,16
57728,1,10
57731,4,366
58047,1,25
57633,7,374
57675,7,26
57689,2,10
57639,6,78
57711,6,82
57118,6,23
57160,3,383
57116,9,13
57097,6,639
57222,3,93
57222,1,10
57272,9,11
57245,2,15
57245,7,115
57416,7,160
57461,2,15
57481,9,242
57496,5,29
57562,3,56
57531,5,105
57539,2,5
58107,9,10
58094,6,41
58085,6,109
58092,4,10
57314,5,76
57290,5,6
57312,4,77
57307,2,11
58042,5,6
58045,7,32
58054,4,10
57716,1,20
57747,3,27
58002,1,21
57715,9,27
57645,7,287
57660,6,1979
57102,9,310
57162,5,106
57468,7,139
57442,9,35
57517,4,46
57508,2,109
57254,5,157
57188,4,63
57256,1,6
58098,2,5
58164,7,234
57643,9,27
57686,5,32
57692,6,13
57645,5,157
57662,7,18
57656,4,55
57383,3,5
57348,6,78
57097,2,197
57109,5,167
57173,5,23
57724,2,71
57748,9,97
57448,4,66
57499,7,431
57452,4,177
57499,5,165
57453,6,49
57424,9,11
57424,6,22
57454,3,157
57261,7,249
57266,2,11
57236,7,5
57177,1,11
57181,3,5
57190,5,65
57272,5,11
57591,3,382
57572,2,51
57551,3,11
57540,5,745
58082,3,6
58072,9,71
58145,5,157
57343,5,176
57336,5,725
57343,4,257
57337,2,16
57299,5,88
57721,7,133
57721,2,16
57757,5,2692
58035,9,25
57745,2,25
57736,6,47
57759,6,6
58028,2,10
57663,7,1483
57670,9,6
57636,6,48
57642,7,677
57087,7,96
57158,2,16
57150,2,5
57445,5,87
57391,1,6
57462,6,71
57431,6,61
57479,4,63
57275,3,55
57180,6,25
57270,2,21
57242,5,491
57252,2,6
57250,4,156
57511,1,10
57572,5,249
57530,3,31
57085,6,54
57125,3,48
57134,3,165
57095,9,61
57146,2,35
57142,4,74
57296,7,292
57318,3,15
57357,5,58
57712,5,200
57689,3,25
57616,2,145
57695,7,108
57665,3,66
57683,3,186
57631,7,5454
58067,6,117
58123,3,6
58083,6,86
58072,7,140
58026,1,25
58050,9,6
58016,4,6
58028,1,15
58027,7,63
57720,5,93
58020,2,16
58057,6,171
57197,6,61
57235,2,35
57231,6,19
57581,5,38
57575,2,40
57563,3,16
57500,6,9
57542,2,5
57563,5,43
57114,3,61
57065,1,6
57113,1,5
57463,7,23217
57480,5,3195
57483,5,284
57425,9,49
57482,6,153
57701,1,10
57635,9,21
57297,6,34
57336,6,1006
57348,3,61
57346,3,30
57355,1,6
57331,2,16
57373,6,65
57303,7,142
57762,7,148
57757,6,1785
58018,5,6
58159,6,34
58108,6,5
58123,9,21
57217,3,29
57192,3,50
57175,5,36
57236,6,17
57244,9,61
57597,9,470
57532,6,48
57505,4,159
57570,2,5
57634,5,203
57698,9,40
57696,5,148
57624,5,64
57681,2,5
57371,5,47
57305,7,54
57372,7,267
57319,6,101
57319,2,21
57444,2,10
57412,5,478
57421,4,17
57407,4,51
57488,9,42
57453,2,5
57074,4,64
57088,3,16
57125,7,96
57077,9,6
58057,1,10
58005,4,7
58009,4,10
58056,3,31
57244,7,169
57241,6,10
57277,7,16
57203,9,10
57242,3,103
57271,6,81
58118,9,65
58092,1,15
58157,9,5
58092,2,15
58081,6,28
58154,6,25
57375,6,10
57374,7,67
57351,3,93
57347,6,49
57601,6,101
57642,9,266
57683,1,11
57609,3,6
57658,6,131
57673,9,11
58033,4,46
58044,3,21
57211,2,35
57178,4,86
57246,6,29
57181,7,47
57275,5,102
57186,7,194
57477,5,200
57494,9,22
57467,6,16
57496,2,15
58147,9,32
58096,5,62
58155,4,85
58157,4,21
58149,4,110
58111,3,20
58059,2,136
57066,2,11
57092,2,31
57122,6,90
57149,7,38
